NOME;tipo;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
Região Metropolitana de Macapá;Total;19,16254361;23,66954264;21,63788991;23,03693272;19,7254679;19,44772729;18,78263741;15,1073175;15,98557462;17,76908138;16,45698531;17,25759714;16,73624606;12,56877421;15,26508338;12,245731;10,84544408;11,30102659;7,72322484;10,36633386;8,50997871
Região Metropolitana de Londrina;Total;4,79329741;2,858317594;3,913154067;4,298302171;4,407593234;4,558461229;5,012844134;4,445170374;4,029966833;3,394927978;4,299733417;6,647577206;5,612827181;3,120095305;5,528413233;4,087559235;4,053510017;4,568934716;3,721876007;6,297359517;5,61846352
Região Metropolitana de Lages;Total;1,145908534;1,140855756;0,565372623;2,247026903;1,940063135;1,925907584;2,185243054;1,126268812;2,45398773;1,90081545;3,13808725;5,132987142;3,420772068;4,205745048;4,764974634;5,884264915;3,921590597;3,360309148;5,059036141;4,77899939;6,185822096
Região Metropolitana de João Pessoa;Total;14,98663437;16,93044093;18,11151971;16,76052886;14,62946656;18,06045461;16,30453982;17,53907495;21,09527376;21,55667462;22,83197826;17,610721;20,20082494;19,04704293;16,30460226;18,66132878;19,47396638;18,48346666;16,10785313;16,7396615;15,19117238
Região Metropolitana de Itabaiana;Total;0,779848709;1,560817244;7,016832602;3,118276217;14,80811797;19,48193635;7,791681601;12,90773249;11,81640264;12,49807015;9,849081763;11,33898267;10,56077727;17,76488179;12,54732926;12,51288091;11,01159888;16,84192027;8,809602467;10,24875185;12,42481162
Região Metropolitana de Gurupi;Total;17,8559334;13,38378615;21,09844535;20,89477392;22,38375175;20,83695086;24,62292566;30,43071161;33,54045035;30,48522313;34,51577705;38,68279555;52,67865472;34,43489685;34,70213997;38,10378846;33,68975365;36,03510849;27,32691237;24,07182623;21,87961126
Região Metropolitana de Guarabira;Total;1,653473327;4,533894987;1,241161893;1,652530644;6,178636746;6,579813133;6,569034393;9,050257727;7,200979333;5,984034596;4,501720885;8,993614534;8,575979091;13,24726625;10,82081926;7,602524038;14,38279817;13,9628588;15,57881281;14,37372483;13,5666261
Região Metropolitana de Goiânia;Total;11,32467853;12,29357502;14,46377721;12,86394465;16,24601338;18,52684808;16,73686313;18,72127469;20,06831609;19,29765675;22,62617881;21,47420654;22,37148429;18,27668694;19,65911101;15,97963832;17,24256146;15,87882497;14,42883589;14,00425714;14,08737184
Região Metropolitana de Fortaleza;Total;10,3607434;10,30560291;8,86008888;8,164598302;7,465892358;7,31872778;9,966759064;13,72364592;10,59741235;6,822315954;11,86785623;9,642378703;8,071904209;8,918552659;10,05069907;8,280440971;9,305304297;11,0816478;9,252146768;6,697116222;5,22046684
Região Metropolitana de Florianópolis;Total;2,817180884;3,102584572;1,986710078;2,288408069;1,644149131;1,928103175;2,723576853;2,764960296;2,075369104;2,557884936;2,074621159;2,433611089;2,111672944;2,199328838;2,428708413;2,826902572;2,343516055;1,706373989;1,512672413;2,149083581;1,870930218
Região Metropolitana de Feira de Santana;Total;7,391217122;3,519552417;3,487709699;1,790173736;2,379071186;4,951659425;7,713895297;13,07953536;11,835693;12,37850048;17,14071582;16,30288174;15,01641329;14,75974416;12,4780549;6,140997298;5,671002665;8,401270187;7,574310573;5,673684578;13,12535254
Região Metropolitana de Esperança;Total;2,401190991;0;5,594629156;3,993004257;13,55391668;6,372470926;12,73327763;10,71138927;11,9093697;13,31370794;17,15329828;19,28869238;14,76276241;10,09219945;14,32911102;16,38223311;12,04093919;21,13509553;8,503823177;11,28707982;13,34719568
Região Metropolitana de Curitiba;Total;2,381462694;1,934646936;1,523007052;1,655446053;1,32989629;2,349730848;1,268841158;1,677142075;1,72226407;1,221087769;1,147701062;1,413051559;1,612976364;1,049596955;1,153741541;1,113398177;1,158881527;1,65158499;1,272466291;1,47744435;2,030379348
Região Metropolitana de Chapecó;Total;1,042176899;3,612576929;1,782744561;0,756054103;0,986448662;1,949740563;0,963655724;1,957301468;3,066131745;0,935143147;0,691578875;2,970403358;1,812558767;1,094652404;2,597593762;2,354875448;3,388201013;2,723659593;3,325774126;4,526339179;2,037045713
Região Metropolitana de Central;Total;41,95730844;25,07899885;43,56454814;42,0619713;17,28683176;16,80248677;4,055643428;29,35749035;12,04480668;19,61938395;44,29024876;28,86940204;24,72886565;20,36798153;29,97601918;6,540008502;9,637315686;9,473883661;9,045953443;5,903884756;28,91928627
Região Metropolitana de Cascavel;Total;2,65840788;2,635138696;2,177633957;1,728455344;3,188402717;1,474718066;1,879502976;3,106632038;2,836017421;1,808863431;1,229052339;2,036593512;4,860798872;5,654123611;4,646822154;3,654218603;1,719726602;4,177228409;3,22646154;2,827883687;5,619208703
Região Metropolitana de Campo Mourão;Total;4,903572685;1,757381736;2,958002284;3,591975527;4,912285011;3,425873442;2,211746268;5,736368577;3,241768119;9,460066693;12,27085672;13,2061937;18,96185357;15,23028484;15,25539586;14,69205454;15,89230901;18,2748538;11,50943168;11,55496362;12,8207085
Região Metropolitana de Campinas;Total;3,10895084;3,040750641;4,003670303;3,448235766;4,708315967;4,19673222;4,150812355;4,573752707;4,297563282;3,483986413;4,628136363;4,99246033;4,168833592;3,878405041;3,893984154;3,652016479;3,736195238;4,103510743;3,597520564;3,706068918;3,601326499
Região Metropolitana de Campina Grande;Total;14,34102969;15,48219108;30,56565678;28,63976727;32,03985964;31,64277014;37,84141743;42,91012372;41,74258738;31,29323407;33,99076309;31,84384043;43,28063983;46,25664142;43,75555862;41,4517245;38,24349508;30,86872063;34,97035361;28,72751174;31,5624174
Região Metropolitana de Cajazeiras;Total;0,634139536;3,168005677;4,419303518;3,145306888;3,746183575;4,352584191;5,573273059;3,655460649;3,558592221;12,3805425;8,334772074;13,03147694;16,50554115;10,94211621;21,18268058;19,92519512;18,1192245;15,20963953;16,42873329;13,52928244;15,72115169
Região Metropolitana de Caetés;Total;11,96386912;12,61019592;16,0012801;6,855575868;7,992874923;14,83848876;11,41018473;17,56097561;20,82268537;9,308126926;20,61720412;19,4122704;18,2576705;26,14948791;21,55488304;19,62959802;24,51747081;14,24680494;15,3404297;14,38434983;20,15265637
Região Metropolitana de Belo Horizonte;Total;9,455789323;10,65598097;10,46836375;10,67690816;11,46954487;11,4902822;13,03705684;13,25504386;12,03438508;11,33191678;12,26526339;12,38164616;11,91984934;10,63524121;10,80609491;9,005267824;8,256948052;7,759229257;7,065359136;6,021575355;6,19371235
Região Metropolitana de Belém;Total;12,51736341;13,03138689;15,35021243;15,89377832;13,10988762;16,15653412;14,32982376;11,79126699;13,30730047;11,66751626;18,50523421;19,49353363;20,51190121;17,75235674;17,92866407;16,77463342;16,05791748;13,67865242;12,60511623;13,66384705;12,88956333
Região Metropolitana de Barra de Santa Rosa;Total;2,752811309;0;5,446474769;2,733883755;13,5266746;1,344827122;14,70922536;11,92195096;14,17598845;6,401720783;16,75840821;16,68591965;23,00848758;25,00468838;8,706792542;18,56596487;22,1748611;13,49080785;17,2530655;22,1116639;14,69093936
Região Metropolitana de Araruna;Total;3,362757461;0;0;1,638001638;4,909180167;11,44875863;6,538404956;6,164088023;8,996716199;2,975260707;4,645976584;13,87753843;21,49844136;13,51676078;14,94209936;10,40814809;16,27917302;8,839909244;7,402691619;10,32737788;16,17361642
Região Metropolitana de Aracaju;Total;9,916127323;14,44986475;18,40637597;13,74089666;15,06074277;17,21433015;14,93898001;19,34215616;19,89704554;25,67733409;29,07338457;28,18087167;28,37324775;28,46851616;23,55784876;24,84488152;19,49816206;18,40027001;14,95772862;18,10387881;15,01073885
Região Metropolitana de Apucarana;Total;5,635330706;4,601737333;3,904586114;6,054993589;7,89277309;3,241876398;6,509875119;4,561403509;5,09846842;5,762477459;5,527591318;6,898835477;12,05553814;11,6669;7,978033814;10,27739007;6,613406698;7,256152063;3,674517887;10,00466885;10,65416578
Região Metropolitana da Zona da Mata;Total;10,19230699;7,305509084;11,70065341;6,595339294;6,624344466;7,378304097;5,916962823;11,90692983;8,845613426;11,50043465;14,56219792;19,68966327;14,80084262;14,89050515;11,21238903;20,38085909;16,38694157;15,03395713;10,28724647;9,270510176;12,22324266
Região Metropolitana da Serra Gaúcha;Total;0,478350647;1,251830803;1,230971868;1,058498686;1,313297281;1,431491672;1,264501372;0,727513997;1,27144504;2,095818005;1,624653576;0,936674138;1,587849774;1,398930454;1,133732575;0,624278178;1,485830747;0,982842035;1,185145856;0,936650794;1,041644966
Região Metropolitana da Grande Vitória;Total;11,12195502;10,57031598;12,44936205;11,55688173;11,54752528;12,28764643;10,89294462;14,58607848;13,99966112;13,81932273;15,10928457;15,05716156;16,6345664;15,01922622;13,05665953;10,4706505;9,610004325;10,71312148;10,24761833;9,649695832;9,020745722
Região Metropolitana da Grande São Luís;Total;8,487142387;12,35348173;13,93032334;13,4213261;13,6896368;14,90261465;13,74085176;16,95005336;20,54263188;16,33714373;18,49407319;18,70662525;22,37527578;18,50126875;18,10806896;16,66522025;15,63565802;12,59743716;12,83077808;12,24652;13,67845182
Região Metropolitana da Foz do Rio Itajaí;Total;1,863739353;2,307757398;2,24379031;2,179445888;2,969331375;1,993055309;2,579397066;2,403478489;3,329345055;2,036912936;3,003166464;2,753101828;3,593819349;1,521028215;1,973109802;1,761417589;1,404715787;1,827140343;2,37989701;2,90511038;2,839698992
Região Metropolitana da Capital;Total;25,03846635;26,41823169;33,22183883;16,85586767;13,70806617;20,39874531;20,11165211;29,51682962;22,84787499;24,29313293;26,73341206;26,47306797;23,41920375;29,32933585;22,68215102;31,74536544;19,61548488;23,62642807;12,76600595;15,97168264;16,92256893
