"NOME_CATMETROPOL";"tipo";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024"
"Região Metropolitana do Vale do Rio Cuiabá";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;3,09873523929387;15,218006795017;19,3675672585442;19,1797535748288;0,686803752695705;2,02855072447435;0,334943668057427;2,10224896381255;1,42603746968299;2,93693742691649;3,07256118105014;4,4093886382653;0,624648635142732;1,95451534191674;2,59184863603966;1,65569525078426;1,14244803765509
"Região Metropolitana do Vale do Paraíba e Litoral Norte";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;6,79817558435239;8,76511096276333;9,67060762326492;9,1007417104494;7,67643438730344;6,06630975159293;6,29528076129283;5,38031708817239;6,09884408729183;7,64655462662594;5,81407996139767;5,24952891354339;5,31780688985929;5,65554716841758;5,66702704169615;4,23606823835258;4,89715209397596
"Região Metropolitana do Vale do Itajaí";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;2,89180538454163;2,10020371976082;3,33463335706239;3,42934058067309;4,22765052549696;5,24928024292054;8,98630513527693;7,78887981628629;7,27176234349764;8,78003870742779;8,52828920046671;7,90358117342646;6,70242891236335;5,18646521178459;6,89083257890597;4,9639879986932;5,83758054738544
"Região Metropolitana do Vale do Aço";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;22,0323140606222;32,5953137629308;46,2727212345296;35,3325096396303;37,4289774272801;30,5650984258974;35,9035874532527;32,1084111687873;30,0203403122115;19,6639691214868;15,5942102950141;18,6833276412801;16,1471664713059;14,8409642273398;15,9094772538063;19,0330362183709;17,0036253408597
"Região Metropolitana do Sul do Estado";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;NA;8,67265079571571;NA;NA;2,09248796819418;NA;1,97949245813373;1,94643413266895;1,91501177732243;NA;NA;NA;NA;NA;NA;4,7833920627581;1,51609333070544
"Região Metropolitana do Sudoeste Maranhense";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,140330787732844;0,139477406054993;0,138690484445862;0,137968333508093;NA;NA;NA;0,135071979858066;0,139830804726281;0,13748955079414;0,270451911621724
"Região Metropolitana do Rio de Janeiro";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;3,79367488697839;3,22993500508369;3,97011824335501;3,79957223961077;5,23791852704243;5,60315251476539;6,5453990474369;6,31218526025243;5,13923282419294;4,93067860337937;3,68307699168732;3,68028218047155;3,34308335852703;4,60919241263249;4,25058628561228;3,86241191276815;3,57898491175715
"Região Metropolitana do Planalto Norte";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;NA;0,433254914193864;0,438971927745221;0,437395571807231;NA;4,25812770124976;1,69546843673571;0,843899660330387;2,94049694398353;2,50933682409967;3,76038807204904;3,32928270604098;4,14545575140531;5,36868405294348;3,3964939691004;2,93190033214242;2,89290865434288
"Região Metropolitana do Médio Sertão";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,38819479149314;2,76937349848031;2,66347050206419;4,64690184415619;1,98608417024714;4,62229265715795;0,658744170114094;3,34398951324889;NA;NA;3,31848862753947;2,81033077593233;0,694560204478524;NA
"Região Metropolitana do Extremo Oeste";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;NA;1,48478981315405;2,42424242424242;4,53785020858985;13,8945524292813;15,4091880246903;23,6599590682708;29,2222455081867;16,498101245312;12,6438978490671;11,4880906793291;10,00100010001;14,3929691814219;12,9067458280411;17,3544925375682;9,80820750804273;6,90232111254373
"Região Metropolitana do Contestado";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;1,62364020133138;4,44658239719299;6,59606874302916;6,16598840794179;8,51292975447127;2,89321714173292;12,075651078854;2,47648293703256;1,89343734615822;1,50569812634689;2,62775092675144;12,3190407573597;13,5515944471878;4,6163959612075;3,52316387533192;3,46299516274255;2,50882569037507
"Região Metropolitana do Cariri";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,177154822685738;1,40445493104126;3,48079731143216;1,0238733127421;4,7440821810579;6,39475495467297;9,02848486976411;9,63748116121678;5,28473142004036;4,26678569904719;4,73117156859546;9,57086822374419;6,3158626047249;6,4533972526966;7,18225265369272
"Região Metropolitana do Alto Vale do Itajaí";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;2,6301254569843;4,84483484703366;NA;2,21001801164679;2,19395273494491;44,9871237641825;29,8167148995878;28,1424913401037;29,2550628467585;6,82007283837791;5,08128359998781;5,03658237666249;10,3196769608218;15,1855275320217;12,9112224345401;12,3195890943207;32,1650810931179
"Região Metropolitana do Agreste";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;9,46115105819336;14,0959100174934;11,4499446586008;16,4421381284149;12,0216461401545;6,37266299807959;12,6811345845386;13,1328498625315;17,8292467567751;10,9917426647028;16,3174166952937;16,2556274415525;16,7114294240525;13,4266513931426;11,9700186239407;15,7809671131582;18,2842534983587
"Região Metropolitana de Umuarama";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,333948912495366;0,999297160996766;NA;NA;NA;0,318803339783788;0,317675126355282;0,316576917110666;NA;NA;NA;NA;NA;NA;0,896995066527134
"Região Metropolitana de Tubarão";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;8,79490009277201;17,4434144076976;15,6985431191323;25,8876254366797;17,6953469532207;24,1345096672119;28,4347595003986;28,1836308418477;18,2774782302179;17,8623203412998;11,5838464548281;15,8301375179366;11,6518822855927;16,5889999849191;8,63790163157622;12,0707345041946;9,92302567228499
"Região Metropolitana de Toledo";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,73986505325378;6,63950004564656;7,96300771038816;2,10944874830585;1,56804532696358;2,33211372423014;1,79889393721346;2,29429129341946;3,79954608089487;6,52736598187903;8,21361369134733;2,71519795027238;2,38897821012975;NA;1,83622692092289
"Região Metropolitana de São Paulo";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;6,50997093555419;7,63002557145681;8,02683401091497;7,940448052141;6,87993289434718;7,18648282748292;7,50410648016614;6,47676040220587;7,64960065083273;6,15661531821988;6,56891911055259;5,72357120292811;5,65455802595086;5,41079793894407;6,16923082859668;5,59988442368716;5,72983214101242
"Região Metropolitana de São José do Rio Preto";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;6,1864844350431;20,7004758757125;21,3061503357207;15,6856640107181;16,6001103556632;36,0640057702409;50,3530815753194;28,1268918356203;28,9601351763302;22,9858512912545;24,3078395981104;20,8032592476823;25,6346672777134;31,0082342936552;33,4673055317852;46,2282502152092;33,3979092511215
"Região Metropolitana de Sorocaba";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;9,35736772321016;13,3053020546956;11,8108426742313;14,3252389566151;8,99732172748577;8,35144062350756;6,62482152533055;6,35668845869864;8,17615600686216;7,75720522261024;7,49966393015407;7,55672441185827;6,13791384768744;7,71941876887603;9,05944976489118;8,03126236554967;10,3181808117264
"Região Metropolitana de Sobral";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;NA;3,71740708668993;1,08586357644371;10,5396970159752;2,77064986658255;0,835493431977258;5,38972924902415;20,580196911324;21,8695390023811;12,7921119370709;8,27500464207577;1,20599378913199;2,59670218822096;9,53003051595188;3,72151490466719;2,02083072309365;2,17385289735067
"Região Metropolitana de Santarém";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;NA;0,345618934387701;1,60824450462853;0,318988423910096;0,949373097298084;NA;0,309802779550538;NA;0,305679525585376;NA;NA;NA;0,587366337447835;0,291915402916235;0,267707513479073;NA;NA
"Região Metropolitana de Salvador";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;10,1063801788619;13,3471150055716;13,3464914256487;12,0535276380461;11,365252305856;8,46970022667389;8,13803744211534;7,13330270903612;4,89386216826202;7,02330267072291;6,53924457108069;5,11553343179251;4,11869315634913;4,94418467257576;8,40404542049802;7,61507933463528;9,85195301860253
"Região Metropolitana de Ribeirão Preto";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;14,071799286477;18,5238855592983;23,0289715049565;20,6320750824137;17,771044094241;23,519044841324;19,5828785480922;15,370632735438;14,6754117685976;13,7589269228249;13,2747599236173;14,995910998687;12,8883774453395;11,1679066271839;10,0721371315403;10,6250831949983;15,4483063252297
"Região Metropolitana de Recife";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;0,133986436820973;0,106131706263522;1,6257752577057;3,55063296757331;3,79288294896115;3,73120889354369;3,9359332959634;3,06566892768266;2,41088848600264;1,63905530903884;1,88659738577973;1,60007320334905;1,81423929319225;1,13661971274161;1,04642533057649;1,77053363362972;1,1127062710861
"Região Metropolitana de Porto Velho";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;0,504627433565798;5,24506963454353;12,0453440284092;5,70145430942231;2,37330847832091;6,4965105863593;6,37575204893486;5,50385934412975;10,4489698435267;9,17933108378526;10,6321744263209;4,13492809719598;9,52814508188911;16,6372049495685;10,7717548017169;13,7015795963906;6,49307281888408
"Região Metropolitana de Porto Alegre";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;22,7284341471605;39,0161174010676;34,5728810717692;26,2389965299359;22,2864469408104;17,7933202785804;13,7487418604147;10,1199222526994;8,60521808264985;11,4137967179511;7,73594397508933;5,89762143859113;6,62384165855494;6,75135973753633;6,74311350202729;6,86543191507192;6,52743864027694
"Região Metropolitana de Piracicaba";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;1,89415877858814;2,81303691137203;4,8503662026483;4,66547804641361;4,62737197307581;3,54937902931309;6,56055698452453;6,70403046311442;5,91575565137455;6,85569939340244;6,45454468403048;5,49231850795029;4,80438159601557;7,30551604577192;6,12235224723243;6,2838811322906;7,205502197997
"Região Metropolitana de Patos";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;1,36022960675762;4,50409872984416;9,10174844587645;1,81052002661464;3,15215922907191;NA;NA;NA;NA;NA;0,863214957788789;0,429856084183016;1,71207957745876;NA;1,79482462319901;NA;NA
"Região Metropolitana de Palmas";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;0,286105023432001;0,281773482297581;0,999770052887836;20,3317753804247;5,76801061313953;11,8722545411374;27,0852873166986;4,61273862685361;3,02009224224591;2,33229228286889;2,72944101048105;5,77707902631459;8,92594508515149;13,9698251776163;9,89507185033805;16,6668300669614;15,4344806297268
"Região Metropolitana de Natal";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;0,949490744291187;0,648731873350239;0,845987305960474;6,47301899517864;11,0698645969916;3,66742481942844;4,13549964589784;5,74100782754523;7,62321413608508;11,3299775019018;10,1427053600441;13,1947614938452;13,3045905129073;18,2710599764237;19,3760264875519;17,7985661628205;13,8109345274607
"Região Metropolitana de Maringá";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;0,434772527013866;27,1204535572995;8,09018604638187;12,9728894212987;12,7049527457725;6,66748593944877;9,95044163161397;7,28475466991115;5,43681660479654;7,38246551825534;7,1536581094115;6,21577514981846;8,55451576018921;9,05635195843611;9,62634519369498;11,3813249701671;12,3892569374207
"Região Metropolitana de Manaus";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;0,0948652297114105;0,0466046421019812;0,0452356255883459;0,48934822375492;0,175138556490504;0,0822569328199404;0,121061076119976;0,118863616282889;0,116785275089662;0,076547786678159;0,0380049094742059;0,336205273491783;0,440850047060743;0,361468603560032;0,789727540050045;1,24164616696303;0,790513265890574
"Região Metropolitana de Maceió";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,330952680385758;0,316589695796876;0,313818528159721;0,389036333659346;0,0772088685194736;NA;NA;NA;NA;NA;NA;0,155504670971554;0,152768197938699
"Região Metropolitana de Macapá";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;3,41025591839258;18,6052734452576;14,3272578015791;10,4304158511978;10,2277059255609;9,91339937545584;2,94893656143589;3,7417511395333;3,67076568835199;0,655131976336633;1,89140200173379;1,85665681091343;1,51963905533158;1,19468425241886;3,14424210664221;5,15976977440155;3,33795348482344
"Região Metropolitana de Londrina";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;4,13071600420728;7,28911006955608;9,79939243766886;13,6920246932689;14,2782445833756;15,1277348108088;12,8371629307711;13,0987693659731;10,7786516367429;11,5137154851249;12,9811772929253;11,7850585249605;8,7398321417137;7,78233516041338;12,0323237815665;16,9814865665602;16,9710496994081
"Região Metropolitana de Lages";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;NA;0,814635192783418;4,27920988668652;15,6841273779276;17,959053358343;8,69187309865276;NA;1,12081236480201;NA;22,402060989611;36,5374832419428;0,843352833524962;1,12469492650119;1,12492266156702;1,93100252133758;1,35808303862931;1,07002225646293
"Região Metropolitana de Jundiaí";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;0,300708921281922;0,445610293003621;1,14494421259324;0,282554119709704;0,279082098976466;0,53231979644091;NA;NA;0,256105884416853;NA;0,24846695886381;0,245297042453559;0,363429319054599;0,239448980007207;0,237069910731325;0,34895447423611;0,456732580790284
"Região Metropolitana de João Pessoa";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;15,9108420768476;15,9908119091793;13,3186539856937;22,5690793354432;19,5246466968693;16,431140035004;15,9010229927178;14,6738653672853;15,5318679239333;10,3725783344135;9,47520772418934;10,090730529779;3,79779309468208;5,53100744227779;4,14021529119514;5,13926667878243;3,7655973577093
"Região Metropolitana de Joinville";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;3,62068077153922;6,19099636519725;8,43410753085478;11,108010859403;5,61982779802078;12,4138242352959;11,6041789858194;11,1855191296693;14,4938299406591;10,9788921943618;7,46355685131195;7,93450925060285;5,55857432778119;5,2620500947169;4,15973377703827;3,60807402069973;0,720799387114578
"Região Metropolitana de Jaraguá do Sul";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;14,2467362022518;14,4010436521047;29,8437638632349;53,4223970431693;23,7088398992569;34,2250240127185;21,2079928971197;25,6496746356341;36,774688016607;26,5752567539838;27,6961729823833;17,1184760034495;15,8322039694502;19,8823215095653;15,3756636407763;26,7518849901571;24,1500447899087
"Região Metropolitana de Gurupi";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,09747197330948;2,6488382195569;1,05157999894842;8,35151527805326;8,81116633927137;5,66265990579393;1,03120424031184;0,512166515577545;0,508828168727421;NA;NA;0,514699827060858;NA
"Região Metropolitana de Goiânia";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;6,00652616051673;12,392571042357;11,8867754803818;17,3149917991135;20,85628415885;17,6391280915228;23,0889984686807;18,9861166595966;20,4070786191832;21,7183928389299;16,4900981627542;19,0932358290118;7,72168777261325;2,93096066502384;3,69097893988933;2,14054840850226;1,65149250882998
"Região Metropolitana de Fortaleza";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;5,36577840676625;7,03386063489318;5,3458811856523;7,92524276999915;6,50454416859778;6,43975722115276;5,67092340354645;2,3837633098679;2,73685420503964;1,38212088424145;2,03694477916328;2,82496538808571;2,87609052772878;4,27063749581334;4,40360470888717;5,34616944472695;5,92180080754027
"Região Metropolitana de Florianópolis";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;11,9333723502725;13,8125786549618;12,1513525048087;8,27427770422864;5,56713776170347;5,2234059906052;4,85741682573208;1,32511058047794;2,25671916431953;0,853186994700002;1,76478448199794;2,23174064198086;1,38286146575181;9,93215696011919;6,26445892394284;3,40657227149529;2,9427504999254
"Região Metropolitana de Feira de Santana";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;19,3010985782004;22,4532921784383;32,3616428432524;32,7736341257302;36,8273727818058;18,0142312426817;20,2808217788985;19,9708880745651;14,9060056562968;17,3043289883176;18,0832809869936;9,98413332325925;14,1960419827853;23,1407904308842;15,327772309976;6,51319834512656;5,68471796219284
"Região Metropolitana de Curitiba";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;7,85594137292244;9,94739792152992;9,5848548127138;7,12669481711119;6,8779746860098;7,66788886400955;12,9795923311954;12,418671972913;7,5751280281433;11,3651441665738;8,99025097184613;7,96178343949045;8,63588015997223;6,45806318665491;8,90384910307062;6,778549473078;5,3543497872322
"Região Metropolitana de Chapecó";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;8,726682657723;20,1055776613005;15,9063141151248;4,56985131988731;2,49226830401142;0,875721923260488;14,2867656927133;60,1563637297802;56,9641295393953;43,1595289325978;42,1957592222677;37,8566549530495;33,8149588414914;37,9280778736067;38,8606360439872;32,6468427782463;37,887866014408
"Região Metropolitana de Central";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,69085406363032;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Região Metropolitana de Cascavel";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;25,9293021371417;16,4807557029444;10,6517869396802;1,83293416100494;1,62026629076489;0,974848898420745;1,35532312839557;1,92327294897365;NA;0,949370092943332;1,32854298690626;1,50820463320463;1,31114869737377;0,55841068872513;0,535970786019023;0,350945535007694;0,517199468318947
"Região Metropolitana de Campo Mourão";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,50070383009632;1,80589081584127;NA;1,17349198945031;0,293841090738129;0,294302018617546;0,884267119411432;0,605759561914685;0,304077989922855;NA;0,919221848064885;0,877369995700887;0,579102506934753;1,433502677783
"Região Metropolitana de Campinas";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;8,63154659104898;8,40466825445456;8,65105489468142;8,40280295005184;7,95552410402212;7,7899588424983;7,88613597661777;7,53026406664639;8,04718974251547;8,04919414940378;6,79187071999722;4,80870099221572;4,38817094377149;5,17544612794361;4,53029493163816;6,41608759933754;3,96356905172669
"Região Metropolitana de Campina Grande";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;NA;3,12932340733909;6,76515187765965;1,64143507385637;11,2692986739792;15,3125433656013;12,5242359819714;4,8859447131714;3,91839088927098;0,93541577672249;1,88181275022229;5,15221678030167;9,01783354323118;12,5429907135413;8,59397899692919;17,70017700177;21,8571539638462
"Região Metropolitana de Caetés";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;1,89297139720219;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,69227645028092;NA;1,66701396124193;0,976524354517402;1,92694935013633;13,3106418581656
"Região Metropolitana de Belém";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;NA;0,0861071310481649;NA;0,696197629621121;1,12039796535729;1,35578858171804;1,63751264348705;1,83147362449047;1,73375972814647;2,49819699798629;2,4487646183219;2,03165072816752;1,50246443706216;1,96251132369034;1,73804924027194;2,49695199652838;1,70707720902036
"Região Metropolitana de Belo Horizonte";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;6,52192616069471;9,64663004860688;17,4652997459034;18,9263096417363;19,2810602366916;21,1977114229289;21,1784611395436;20,6321570777078;18,3776721514229;14,7320849004596;13,4939813455588;12,9259299384711;12,7957012378079;10,8474671164283;12,1483178967147;9,43532892128458;11,7072639658058
"Região Metropolitana de Barra de Santa Rosa";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,23236182143077;NA;NA;NA;NA;1,301964664679;NA
"Região Metropolitana de Aracaju";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;26,1467585672086;2,26564712546021;0,239287115824536;0,353734790877887;0,930270417982127;1,1120514123609;1,6435708439298;1,83636080817159;3,83570401150711;8,51669640500782;6,6361753719945;4,57799234226735;3,290024952783;4,47210827380686;2,57452719880714;4,92596897478009;6,35217915604128
"Região Metropolitana de Apucarana";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;2,03938736803464;4,06763114720757;7,25496360426592;3,79435951211436;8,95554261977177;5,33344000213338;7,31319766243609;10,9404474974555;6,94407703296122;11,2140531875946;5,01070620893309;7,00326819182285;11,985936501172;8,97522836969963;10,806028413101;11,6928586700877;9,58623812876632
"Região Metropolitana da Zona da Mata";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,98652331354762
"Região Metropolitana da Zona Leste do Estado do Maranhão";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,522517909301341;0,259503673274495;2,83175999032053;0,512152088684256;0,254806932787027;0,760905680668177;0,252558416761797;1,25005937782045;1,24532070744179;0,744427956743773;NA;NA;0,262067555774528;1,54513732407968
"Região Metropolitana da Serra Gaúcha";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;0,706358355371714;0,558884801267551;NA;0,267621182216572;0,264641628922154;0,254350991650929;NA;0,49942254268502;0,371457686635819;0,122855254396375;NA;NA;0,231476659051085;1,94623135195533;5,34355982985111;3,17760618704368;1,32251436430943
"Região Metropolitana da Grande Vitória";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;5,16725689558416;4,21103825817223;3,08110900963676;5,56587683944906;3,99925115471132;6,29838519093528;7,58984680186148;8,27181389884619;9,61000432450195;5,91772424731394;3,84285687202723;3,99123544904178;3,53852456483624;5,95159923406361;1,75454640190384;1,53590406128872;1,82655795520293
"Região Metropolitana da Grande São Luís";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,0661011493006829;NA;0,0642405164937526;NA;0,440213365129316;0,124586916504963;0,494017143629927;1,29541509417668;NA;NA;NA;NA;NA;NA
"Região Metropolitana da Foz do Rio Itajaí";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,76141758887553;1,71687485074895;4,87237424706592;1,93366632058998;2,46934382271854;1,56183444554877;1,11135499178986;0,511404316252429;0,122484925167835;0,352654074565177
"Região Metropolitana da Capital";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;16,4118538637044;28,3945709580328;36,7217198690944;30,2138275740023;30,1910216980333;22,268569814682;27,2185812181116;18,62744583611;24,0031591254591;5,33499988567857;8,66264689455507;5,61167227833895;3,50833746078917;1,99092139842319;7,41836705255913;13,1541785795808;8,02025478891236
"Região Metropolitana da Baixada Santista";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;4,35860151848834;4,49524942041251;6,79031040732248;5,65975124499633;6,14502858324593;4,3052733367058;3,59223627934127;2,78164116828929;3,47484022629483;3,06310209100476;4,00291238923022;3,69894451422405;2,76344976314047;3,00387183269382;2,21541474502515;3,97981741906114;7,89060084509945
"Região Metropolitana Carbonífera";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;NA;1,48481406415882;2,72625162211972;6,66450520551893;10,5360153147233;13,2821596446591;13,3005253707521;4,72098155950882;4,50225112556278;4,94842912117548;6,21698250573844;4,85727701050791;3,84664700602641;4,12640773987126;7,43772071048827;8,00734863089447;5,15901560086318
"Região Integrada de Desenvolvimento do Distrito Federal e Entorno";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;14,1079849112238;14,4653888736113;13,5009910954827;18,0022896898243;11,2638428659186;5,70784467775325;9,06061947362886;7,97746547309883;11,20564017222;9,31854180315312;9,09986942235564;7,75751436274613;9,52321502034708;9,85611128285169;11,6856923415897;7,55191452968825;9,04463506271123
"Região Integrada de Desenvolvimento da Grande Teresina";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;1,33390483745036;0,352247249389291;0,0868840679815702;0,688369227486239;0,852424080980288;0,760796333976065;0,168171804315288;8,95464181014318;19,3342839356268;13,9488889460867;13,6186467167166;8,17058882165402;5,61582392682826;10,3793321548467;7,299808761054;7,30827563986704;9,16475220897483
"Região Administrativa Integrada de Desenvolvimento do Polo Petrolina/PE e Juazeiro/BA";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;0,14027763750014;0,962405684242944;0,582742092918227;1,29375776254658;2,27084995075094;4,44289466704543;8,23993631326643;0,656397976718877;9,72974655956162;8,59689664862174;9,48613724491387;10,5366630901977;12,7186980123219;11,3348412870334;14,8568470894957;13,3432189181318;8,77298550320383
"Entorno Metropolitano da RM Vale do Rio Cuiabá";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,29726625315874;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,12873186974434;4,76536532481921;NA;3,56934645266452
"Colar Metropolitano de Belo Horizonte";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;2,73829061295723;2,16285973313916;1,28205363013485;0,906642973063637;6,82490876174603;14,6695637616903;19,4840154162999;24,2156582171518;26,8592925598081;22,8102949354485;15,4303320507907;17,5895711925565;24,6066600940268;20,2005510710332;22,2955866299147;20,0182101137163;15,1569215029351
"Colar Metropolitano";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;NA;0,372246769828655;NA;0,377699132425093;NA;NA;0,364289435242089;3,99722374641613;NA;NA;0,367018270169489;1,46590488476155;NA;1,09639104613979;4,62540038622093;7,23459507209845;1,88098623870468
"-";"Ocupantes de automóvel";NA;NA;NA;NA;NA;NA;NA;NA;2,78198553089325;4,27008642743607;6,27616312996293;6,81283421293326;6,80577957558414;5,53849458759017;5,98873327421729;5,96387395511046;5,39450845480505;5,29566706897661;4,99411198201763;4,98348238178129;4,92861127413672;5,78159721760213;5,87745310990415;6,16780056186021;7,22126361530187
"Área de Expansão Metropolitana";"Ciclistas";NA;NA;NA;NA;NA;NA;NA;NA;0,568220560492761;NA;NA;1,74231204808781;0,581155453272196;1,09952940141619;5,49441492722647;6,58971345729316;7,64175454684395;5,45559689685648;2,27935813274982;6,27366884153853;3,42479436963806;12,5671198446247;14,4892807186683;21,813224267212;19,753771902662
"Região Metropolitana do Vale do Rio Cuiabá";"Ciclistas";NA;NA;NA;NA;NA;NA;NA;NA;21,095236052116;9,31955454888637;6,88365342321751;8,31892926137151;8,58504690869631;9,12847826013458;7,8153522546733;8,74092990216797;14,3700698868055;13,9232589127893;14,0914012786093;10,6035298205904;2,60270264642805;2,16025379896061;4,28651889806558;1,26611989765855;0,856836028241315
"Região Metropolitana do Vale do Piancó";"Ciclistas";NA;NA;NA;NA;NA;NA;NA;NA;NA;0,686275855442854;1,42084810423342;NA;1,42029314850585;NA;NA;NA;0,697700379549007;NA;NA;NA;NA;NA;NA;NA;NA
