UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO
AL;27;01001;Boca da Mata;5251;1823;0;205;31;231;72;0;0;68;2065;430;96;0;142;85;0;0;0;0;1;2
AL;27;01100;Branquinha;1285;389;0;32;0;70;18;0;1;19;692;24;20;0;15;5;0;0;0;0;0;0
AL;27;01209;Cacimbinhas;1912;545;0;76;0;115;20;0;0;42;982;71;13;0;30;12;0;0;0;0;0;6
AL;27;01308;Cajueiro;2777;1011;0;89;2;112;54;0;0;9;1185;138;54;0;98;18;0;0;0;0;1;6
AL;27;01357;Campestre;560;233;0;33;0;39;33;0;0;53;127;12;9;0;19;0;0;0;0;0;1;1
AL;27;01407;Campo Alegre;4259;1679;0;126;36;238;60;2;2;102;1334;352;134;0;116;72;0;0;0;0;1;5
AL;27;01506;Campo Grande;2253;497;0;49;1;117;6;0;0;16;1443;93;19;0;6;5;0;0;0;0;0;1
AL;27;01605;Canapi;2340;593;0;53;2;203;18;0;0;46;1301;82;24;0;11;6;0;0;0;0;1;0
AL;27;01704;Capela;1882;764;0;68;4;94;39;0;1;5;710;52;59;0;64;20;0;0;0;0;0;2
AL;27;01803;Carneiros;1091;277;0;31;4;80;11;0;0;11;621;25;5;0;19;6;0;0;0;0;0;1
AL;27;01902;Chã Preta;1172;279;0;32;0;80;13;0;0;9;723;11;6;0;14;2;0;0;0;0;1;2
AL;27;02009;Coité do Nóia;2440;555;0;82;0;124;16;0;0;8;1462;149;25;0;13;4;0;0;0;0;2;0
AL;27;02108;Colônia Leopoldina;1488;634;0;88;2;115;63;0;0;24;481;24;37;0;17;2;0;0;0;0;0;1
AL;27;02207;Coqueiro Seco;925;433;0;8;0;42;16;0;2;3;381;6;8;0;19;6;0;0;0;0;0;1
AL;27;02306;Coruripe;12192;3777;0;341;43;889;151;1;23;78;4771;1219;221;0;442;198;0;0;0;0;1;37
AL;27;02355;Craíbas;4852;1429;0;212;0;352;49;0;0;36;2247;438;32;0;42;9;0;0;0;0;0;6
AL;27;02405;Delmiro Gouveia;17972;6629;0;618;34;1528;267;1;2;431;6992;1073;82;0;158;94;0;0;0;0;8;55
AL;27;02504;Dois Riachos;2489;583;0;86;2;135;43;0;0;18;1471;80;13;0;37;15;1;0;0;0;0;5
AL;27;02553;Estrela de Alagoas;3140;869;0;57;1;238;31;0;1;83;1681;99;27;0;33;15;0;0;0;0;0;5
AL;27;02603;Feira Grande;4224;834;0;97;1;334;22;0;0;3;2368;502;43;0;11;5;1;0;0;0;0;3
AL;27;02702;Feliz Deserto;584;201;0;11;0;41;6;0;0;5;256;33;11;0;12;6;0;0;0;0;0;2
AL;27;02801;Flexeiras;1303;587;0;33;0;75;21;0;0;20;457;18;43;0;28;17;0;0;0;0;1;3
AL;27;02900;Girau do Ponciano;7790;2151;0;207;6;487;76;0;0;64;4089;551;76;0;48;19;0;0;0;0;1;15
AL;27;03007;Ibateguara;1910;607;0;50;2;154;24;0;1;62;881;81;16;0;24;6;0;0;0;0;0;2
AL;27;03106;Igaci;4901;1484;0;146;2;337;47;0;1;124;2333;314;40;0;42;28;0;0;0;0;0;3
AL;27;03205;Igreja Nova;4181;871;0;81;3;138;17;0;0;25;2611;244;101;0;43;44;0;1;0;0;0;2
AL;27;03304;Inhapi;3804;850;0;76;9;284;22;0;1;23;2257;226;6;0;34;13;0;0;0;0;0;3
AL;27;03403;Jacaré dos Homens;844;269;0;38;1;45;5;0;0;8;433;19;11;0;11;3;0;0;0;0;0;1
AL;27;03502;Jacuípe;527;179;0;14;0;34;29;0;0;16;231;4;14;0;5;0;0;0;0;0;1;0
AL;27;03601;Japaratinga;1169;512;0;17;0;80;42;0;4;23;431;15;13;0;18;8;0;0;0;0;0;6
AL;27;03700;Jaramataia;733;259;0;32;3;60;4;0;0;11;318;26;7;0;5;7;0;0;0;0;0;1
AL;27;03759;Jequiá da Praia;1230;407;0;39;5;95;9;0;0;8;550;25;39;0;42;8;0;0;0;0;0;3
AL;27;03809;Joaquim Gomes;2235;842;0;107;4;167;33;0;0;28;876;30;83;0;45;17;0;0;0;0;1;2
AL;27;03908;Jundiá;575;220;0;16;0;38;23;0;0;5;245;4;13;0;10;1;0;0;0;0;0;0
AL;27;04005;Junqueiro;4995;1335;0;190;51;359;43;1;1;25;2050;586;112;0;158;78;3;0;0;0;0;3
AL;27;04104;Lagoa da Canoa;4308;1099;0;99;4;259;27;0;1;25;2310;388;40;0;31;19;0;0;0;0;0;6
AL;27;04203;Limoeiro de Anadia;4530;1128;0;142;5;393;48;1;0;25;2106;564;48;0;54;14;0;0;0;0;0;2
AL;27;04302;Maceió;318721;184403;0;7314;1142;21695;12772;17;277;1169;68432;4326;2147;1;7165;3466;18;38;0;11;108;4220
AL;27;04401;Major Isidoro;3086;882;0;108;24;174;37;0;0;34;1593;94;27;0;40;61;0;0;0;0;0;12
AL;27;04906;Mar Vermelho;868;207;0;11;0;38;7;0;0;1;554;28;9;0;12;1;0;0;0;0;0;0
AL;27;04500;Maragogi;3360;1478;0;89;0;228;146;0;24;146;985;132;41;0;62;8;0;0;0;0;2;19
AL;27;04807;Maribondo;2432;953;0;72;2;185;54;0;5;16;920;71;15;0;101;31;0;0;0;0;0;7
AL;27;04708;Marechal Deodoro;9456;4890;0;298;24;643;301;0;34;61;2256;162;162;0;388;108;0;0;0;0;12;117
AL;27;04609;Maravilha;1953;541;0;62;1;134;12;0;0;51;1074;34;8;0;30;5;0;1;0;0;0;0
AL;27;05002;Mata Grande;3800;802;0;66;2;514;32;0;0;38;2170;113;16;0;33;11;0;0;0;0;0;3
AL;27;05101;Matriz de Camaragibe;3505;1362;0;145;1;241;106;0;3;27;1269;56;126;0;119;36;0;0;0;0;2;12
AL;27;05200;Messias;2190;910;0;64;4;126;80;0;1;45;764;47;93;0;36;15;0;0;0;0;0;5
AL;27;05309;Minador do Negrão;1216;356;0;58;0;83;7;0;0;14;663;10;8;0;11;5;0;0;0;0;0;1
AL;27;05408;Monteirópolis;940;252;0;15;0;73;6;0;0;9;536;29;5;0;8;4;0;0;0;0;0;3
AL;27;05507;Murici;3753;1147;0;120;6;192;61;0;0;24;1720;255;96;0;95;26;0;0;0;0;1;10
AL;27;05606;Novo Lino;1523;719;0;73;1;77;81;0;0;43;411;10;65;0;32;8;0;0;0;0;0;3
AL;27;05705;Olho d'Água das Flores;4839;1457;0;126;6;402;66;0;0;97;2295;222;31;0;103;21;0;0;0;0;0;13
AL;27;05804;Olho d'Água do Casado;1431;455;0;36;1;95;11;0;0;16;761;36;12;0;3;5;0;0;0;0;0;0
AL;27;05903;Olho d'Água Grande;930;216;0;14;0;35;6;0;0;2;587;49;14;0;6;1;0;0;0;0;0;0
AL;27;06000;Olivença;2303;622;0;61;0;127;19;0;1;27;1349;48;13;0;22;8;0;0;0;0;0;6
AL;27;06109;Ouro Branco;2415;687;0;88;4;143;36;0;0;51;1266;46;32;0;40;19;0;0;0;0;0;3
AL;27;06208;Palestina;458;162;0;11;1;38;9;0;0;14;200;14;5;0;3;1;0;0;0;0;0;0
AL;27;06307;Palmeira dos Índios;23048;7888;0;646;40;1565;360;0;36;295;9978;1522;75;0;353;217;7;0;0;1;2;63
AL;27;06406;Pão de Açúcar;2803;807;0;71;1;186;37;0;0;47;1389;201;15;0;39;4;0;0;0;0;3;3
AL;27;06422;Pariconha;2009;435;0;47;1;215;10;0;0;41;1189;38;15;0;9;6;0;0;0;0;1;2
AL;27;06448;Paripueira;1727;819;0;60;2;141;50;0;3;6;488;24;19;0;82;15;0;0;0;0;0;18
AL;27;06505;Passo de Camaragibe;1412;609;0;41;1;80;22;0;0;9;554;19;32;0;30;13;0;0;0;0;0;2
AL;27;06604;Paulo Jacinto;1174;303;0;17;0;87;11;0;0;9;696;26;9;0;9;5;0;0;0;0;0;2
AL;27;06703;Penedo;15974;5674;0;263;16;933;258;0;95;67;6461;1515;266;0;274;97;2;1;0;0;2;50
AL;27;06802;Piaçabuçu;1922;652;0;31;0;200;42;0;5;14;701;163;20;0;73;12;0;0;0;0;1;8
AL;27;06901;Pilar;6161;2985;0;153;20;333;189;0;10;55;1684;356;76;0;232;43;0;0;0;5;1;19
AL;27;07008;Pindoba;385;90;0;8;0;31;7;0;0;1;234;3;4;0;7;0;0;0;0;0;0;0
AL;27;07107;Piranhas;4846;1457;0;84;6;313;34;0;0;98;2571;210;18;0;36;9;0;1;0;0;2;7
AL;27;07206;Poço das Trincheiras;2429;578;0;69;0;157;27;0;0;62;1422;50;25;0;21;15;0;0;0;0;0;3
AL;27;07305;Porto Calvo;4668;1571;0;201;10;226;180;0;6;122;1979;131;72;0;131;25;0;0;0;0;4;10
AL;27;07404;Porto de Pedras;1039;402;0;20;0;54;14;0;1;9;464;31;10;0;28;3;0;0;0;0;1;2
AL;27;07503;Porto Real do Colégio;2002;644;0;35;3;94;23;0;0;34;1030;87;21;0;24;4;0;1;0;0;0;2
AL;27;07602;Quebrangulo;1946;486;0;39;0;131;35;0;0;12;1150;52;13;0;15;11;0;0;0;0;0;2
AL;27;07701;Rio Largo;13856;6990;0;452;105;768;381;0;16;190;3885;189;205;0;373;253;4;0;0;0;4;41
AL;27;07800;Roteiro;837;357;0;14;1;59;39;0;0;26;282;13;13;0;21;12;0;0;0;0;0;0
AL;27;07909;Santa Luzia do Norte;1081;547;0;21;4;66;31;0;0;3;303;7;53;0;34;11;0;0;0;0;0;1
AL;27;08006;Santana do Ipanema;14817;3976;0;440;6;931;138;0;3;232;7875;785;44;0;271;73;0;0;0;0;9;34
AL;27;08105;Santana do Mundaú;2348;440;0;78;6;128;27;0;0;34;1462;103;11;0;35;20;0;0;0;0;0;4
AL;27;08204;São Brás;461;152;0;6;0;36;7;0;0;4;232;13;6;0;3;1;0;0;0;0;1;0
AL;27;08303;São José da Laje;3397;1278;0;116;1;173;64;0;0;73;1389;154;60;0;48;15;0;0;0;0;3;23
AL;27;08402;São José da Tapera;4734;1572;0;134;0;322;55;0;0;81;2225;215;36;0;66;20;0;0;0;0;3;5
AL;27;08501;São Luís do Quitunde;4419;1691;0;239;7;240;60;0;2;36;1562;124;206;0;184;61;1;0;0;0;0;6
AL;27;08600;São Miguel dos Campos;13943;5283;0;432;92;646;257;0;1;157;5013;1087;176;0;455;295;0;0;0;0;2;47
AL;27;08709;São Miguel dos Milagres;1184;462;0;27;0;88;27;0;1;3;469;62;7;0;26;7;0;1;0;0;0;4
AL;27;08808;São Sebastião;6923;1731;0;160;29;372;33;0;1;38;3352;853;145;0;139;63;0;0;0;0;2;5
AL;27;08907;Satuba;2508;1414;0;65;22;116;52;0;4;20;672;23;24;0;45;42;0;0;0;0;0;9
AL;27;08956;Senador Rui Palmeira;1902;454;0;40;0;163;14;0;1;16;1118;52;16;0;24;2;0;0;0;0;1;1
AL;27;09004;Tanque d'Arca;1155;312;0;16;1;58;36;0;0;20;651;28;9;0;20;4;0;0;0;0;0;0
AL;27;09103;Taquarana;4112;991;0;114;2;259;44;0;0;72;2290;233;43;0;46;10;0;0;0;0;1;7
AL;27;09152;Teotônio Vilela;7210;2218;0;188;35;357;79;1;0;80;2945;730;205;0;260;84;0;0;0;0;0;28
AL;27;09202;Traipu;3197;686;0;100;1;164;15;0;0;14;2054;116;24;0;18;4;0;0;0;0;0;1
AL;27;09301;União dos Palmares;15408;4523;0;526;20;869;203;0;8;275;7735;672;205;0;271;75;0;0;0;0;3;23
AL;27;09400;Viçosa;5437;1645;0;144;7;314;83;0;1;32;2881;139;46;0;101;26;2;0;0;0;0;16
AM;13;00029;Alvarães;620;12;0;9;0;27;1;0;0;0;401;146;3;0;0;0;0;0;0;0;21;0
AM;13;00060;Amaturá;284;4;0;4;0;6;2;0;0;0;174;93;1;0;0;0;0;0;0;0;0;0
AM;13;00086;Anamã;146;5;0;1;0;4;0;0;2;0;104;23;6;0;0;0;0;0;0;0;1;0
AM;13;00102;Anori;443;15;0;7;1;33;3;0;0;1;282;96;3;0;0;0;0;0;0;0;1;1
AM;13;00144;Apuí;3318;285;0;162;11;427;31;0;0;3;1817;513;28;0;6;23;0;0;0;0;3;9
AM;13;00201;Atalaia do Norte;437;18;0;2;0;27;5;0;0;1;242;141;1;0;0;0;0;0;0;0;0;0
AM;13;00300;Autazes;1883;219;0;37;0;108;27;0;3;4;1055;390;22;0;1;0;0;0;0;0;15;2
AM;13;00409;Barcelos;929;98;0;11;0;58;9;0;1;1;499;247;0;0;1;0;0;0;0;0;1;3
AM;13;00508;Barreirinha;565;11;0;9;0;17;1;0;0;0;361;154;6;0;0;1;0;0;0;0;5;0
AM;13;00607;Benjamin Constant;1464;55;0;12;0;35;15;0;0;6;772;557;4;0;0;0;0;0;0;0;5;3
AM;13;00631;Beruri;377;19;0;8;0;34;1;0;0;0;247;67;0;0;0;0;0;0;0;0;1;0
AM;13;00680;Boa Vista do Ramos;393;5;0;3;0;14;2;0;1;0;297;69;1;0;0;0;0;0;0;0;1;0
AM;13;00706;Boca do Acre;2941;481;0;58;13;152;13;1;0;4;1695;468;8;0;8;31;0;0;0;0;7;2
AM;13;00805;Borba;862;61;0;21;0;51;9;0;1;0;509;201;6;0;0;0;0;0;0;0;2;1
AM;13;00839;Caapiranga;260;19;0;12;0;34;1;0;0;1;124;57;8;0;0;0;0;0;0;0;4;0
AM;13;00904;Canutama;209;12;0;5;0;18;2;0;0;0;123;46;1;0;0;0;0;0;0;0;2;0
AM;13;01001;Carauari;2361;59;0;44;0;87;16;0;0;1;1586;559;1;0;0;0;0;0;0;0;7;1
AM;13;01100;Careiro;1946;365;0;77;1;205;114;0;4;47;887;130;79;0;4;9;0;0;0;0;21;3
AM;13;01159;Careiro da Várzea;411;107;0;27;0;34;39;0;3;25;95;27;45;0;0;0;0;0;0;1;7;1
AM;13;01209;Coari;10022;506;0;135;4;366;51;0;5;7;6347;2536;15;0;2;2;0;0;0;0;36;10
AM;13;01308;Codajás;600;27;0;9;0;38;6;0;1;2;415;97;4;0;0;0;0;0;0;0;0;1
AM;13;01407;Eirunepé;1687;92;0;38;0;84;11;0;0;2;959;495;5;0;0;0;0;0;0;0;1;0
AM;13;01506;Envira;429;14;0;17;0;33;5;0;0;0;282;73;5;0;0;0;0;0;0;0;0;0
AM;13;01605;Fonte Boa;1411;14;0;17;0;45;7;0;1;0;1075;250;0;0;1;0;0;0;0;0;1;0
AM;13;01654;Guajará;252;62;0;4;0;62;4;0;0;0;93;16;9;0;0;1;0;0;0;0;0;1
AM;13;01704;Humaitá;6969;1067;0;228;35;491;59;0;7;6;3114;1804;33;0;33;57;0;0;0;1;18;16
AM;13;01803;Ipixuna;35;8;0;4;0;12;2;0;0;0;6;0;3;0;0;0;0;0;0;0;0;0
AM;13;01852;Iranduba;6244;1644;0;357;27;702;198;2;19;49;2507;452;138;0;27;89;0;0;0;1;16;16
AM;13;01902;Itacoatiara;22440;3003;0;398;32;955;166;0;21;39;10239;7277;162;0;31;67;0;1;0;0;41;8
AM;13;01951;Itamarati;271;1;0;11;0;16;2;0;0;0;204;37;0;0;0;0;0;0;0;0;0;0
AM;13;02009;Itapiranga;680;149;0;17;3;52;4;0;1;2;340;95;6;0;0;6;0;0;0;0;5;0
AM;13;02108;Japurá;265;3;0;4;0;14;2;0;0;0;192;46;4;0;0;0;0;0;0;0;0;0
AM;13;02207;Juruá;429;4;0;10;0;20;2;0;0;0;290;98;4;0;0;0;0;0;0;0;1;0
AM;13;02306;Jutaí;563;9;0;4;0;30;0;0;1;0;433;86;0;0;0;0;0;0;0;0;0;0
AM;13;02405;Lábrea;1993;136;0;42;2;136;17;0;0;2;1179;450;7;0;1;8;0;0;0;0;4;9
AM;13;02504;Manacapuru;15275;2665;0;387;17;1083;304;0;5;90;7509;2967;113;0;18;46;0;1;0;0;46;24
AM;13;02553;Manaquiri;552;77;0;13;0;58;9;0;1;7;322;42;8;0;0;0;0;0;0;0;15;0
AM;13;02603;Manaus;689937;358429;0;16413;2779;74851;25065;34;1853;3033;163313;15913;7671;0;2725;11902;6;72;0;72;966;4840
AM;13;02702;Manicoré;1954;107;0;56;4;130;11;0;1;1;963;654;17;0;2;3;0;0;0;0;1;4
AM;13;02801;Maraã;482;8;0;5;0;16;5;0;0;1;321;124;0;0;0;0;0;0;0;0;2;0
AM;13;02900;Maués;4761;343;0;54;0;189;45;0;8;5;2595;1479;20;0;1;0;0;0;0;0;18;4
AM;13;03007;Nhamundá;536;8;0;8;0;9;3;0;0;0;318;189;1;0;0;0;0;0;0;0;0;0
AM;13;03106;Nova Olinda do Norte;1063;49;0;20;0;54;7;0;1;6;581;323;10;0;1;6;0;0;0;0;5;0
AM;13;03205;Novo Airão;1209;281;0;29;1;116;17;0;0;10;605;134;11;0;1;0;0;0;0;0;3;1
AM;13;03304;Novo Aripuanã;759;25;0;33;0;36;1;0;0;2;505;148;7;0;1;0;0;0;0;0;0;1
AM;13;03403;Parintins;17454;1405;0;163;2;444;96;0;13;8;8888;6299;29;0;2;6;0;3;0;0;81;15
AM;13;03502;Pauini;181;14;0;3;0;12;5;0;0;1;113;31;1;0;0;0;0;0;0;0;1;0
AM;13;03536;Presidente Figueiredo;6487;1748;0;349;67;849;201;0;7;57;2312;463;97;0;65;250;0;0;0;1;8;13
AM;13;03569;Rio Preto da Eva;4077;817;0;165;20;563;98;0;12;19;1971;293;77;0;5;20;0;0;0;0;8;9
AM;13;03601;Santa Isabel do Rio Negro;365;12;0;10;0;27;6;0;0;4;199;102;3;0;0;0;0;0;0;0;1;1
AM;13;03700;Santo Antônio do Içá;824;10;0;9;0;32;5;0;0;0;594;174;0;0;0;0;0;0;0;0;0;0
AM;13;03809;São Gabriel da Cachoeira;3419;1307;0;103;1;379;63;0;3;14;940;555;32;0;5;0;0;1;0;0;11;5
AM;13;03908;São Paulo de Olivença;1054;12;0;8;0;22;5;0;0;0;786;215;5;0;0;0;0;0;0;0;1;0
AM;13;03957;São Sebastião do Uatumã;254;10;0;6;0;11;0;0;0;0;184;38;1;0;0;0;0;0;0;0;4;0
AM;13;04005;Silves;341;42;0;12;0;29;9;0;0;7;188;46;4;0;1;0;0;0;0;0;3;0
AM;13;04062;Tabatinga;8145;855;0;75;0;193;101;0;3;10;4073;2786;7;0;2;0;0;1;0;0;32;7
AM;13;04104;Tapauá;488;25;0;5;0;25;5;0;1;0;286;137;2;0;0;0;0;0;0;0;2;0
AM;13;04203;Tefé;10968;914;0;74;2;355;60;0;1;19;6354;3067;21;0;6;4;1;0;0;0;80;10
AM;13;04237;Tonantins;459;2;0;6;0;10;3;0;0;0;328;108;1;0;0;0;0;0;0;0;1;0
AM;13;04260;Uarini;493;4;0;10;0;18;2;0;0;0;386;65;4;0;0;0;0;0;0;0;4;0
AM;13;04302;Urucará;710;26;0;21;0;47;2;0;0;3;411;192;2;0;0;0;0;0;0;0;6;0
AM;13;04401;Urucurituba;542;15;0;7;0;22;7;0;1;1;360;120;2;0;0;0;0;0;0;0;7;0
AP;16;00105;Amapá;607;220;0;12;0;36;16;0;4;2;267;45;2;0;1;0;0;0;0;0;2;0
AP;16;00204;Calçoene;712;176;0;19;0;43;12;0;1;2;412;37;4;0;5;0;0;0;0;0;0;1
AP;16;00212;Cutias;156;51;0;4;1;11;5;0;0;1;75;8;0;0;0;0;0;0;0;0;0;0
AP;16;00238;Ferreira Gomes;544;240;0;6;0;51;20;0;2;5;183;27;5;0;3;0;0;0;0;0;0;2
AP;16;00253;Itaubal;141;33;0;9;1;7;4;0;1;0;78;2;5;0;0;1;0;0;0;0;0;0
AP;16;00279;Laranjal do Jari;4938;1278;0;101;3;292;95;0;9;10;2451;630;22;0;3;14;0;0;0;0;7;23
AP;16;00303;Macapá;145826;62254;0;2924;245;17265;3495;13;744;345;46390;8567;893;0;1018;520;29;16;0;6;273;829
AP;16;00402;Mazagão;987;374;0;47;1;59;30;0;12;15;369;53;20;0;0;2;0;0;0;0;4;1
AP;16;00501;Oiapoque;3090;905;0;73;5;222;42;0;56;7;1426;296;18;0;3;12;0;0;0;0;5;20
AP;16;00154;Pedra Branca do Amapari;668;255;0;32;1;54;40;0;0;7;214;34;17;0;6;2;0;0;0;0;4;2
AP;16;00535;Porto Grande;2151;759;0;61;6;138;68;0;9;5;913;138;17;0;12;18;1;0;0;0;4;2
AP;16;00550;Pracuúba;116;43;0;6;0;10;4;0;0;1;47;2;2;0;1;0;0;0;0;0;0;0
AP;16;00600;Santana;25030;9663;0;663;68;2378;481;1;105;49;8643;2099;180;0;137;450;20;0;0;1;41;51
AP;16;00055;Serra do Navio;486;251;0;16;0;36;32;0;0;4;122;20;4;0;1;0;0;0;0;0;0;0
AP;16;00709;Tartarugalzinho;534;137;0;27;1;35;21;0;1;5;270;26;5;0;1;2;0;0;0;0;0;3
AP;16;00808;Vitória do Jari;339;93;0;5;0;31;4;0;0;1;162;36;4;0;0;1;0;0;0;0;1;1
BA;29;00108;Abaíra;1936;858;0;62;1;249;25;0;0;27;640;48;15;0;1;4;0;0;0;0;0;6
BA;29;00207;Abaré;2501;593;0;53;1;229;18;0;0;47;1464;47;27;0;16;1;0;0;0;0;2;3
BA;29;00306;Acajutiba;2527;789;0;73;1;156;38;0;2;15;1163;233;19;0;34;0;0;0;0;0;1;3
BA;29;00355;Adustina;1493;269;0;15;0;63;6;0;0;8;975;139;12;0;2;1;0;0;0;0;2;1
BA;29;00405;Água Fria;2102;736;0;34;0;87;43;0;1;21;1060;47;51;0;15;0;0;0;0;0;2;5
BA;29;00603;Aiquara;493;160;0;6;0;47;13;0;0;7;241;9;5;0;5;0;0;0;0;0;0;0
BA;29;00702;Alagoinhas;54016;23706;0;1369;264;3688;1368;9;283;367;15281;5062;617;1;1065;405;5;0;0;0;35;491
BA;29;00801;Alcobaça;3887;1300;0;51;2;357;46;0;13;11;1622;354;34;0;76;1;0;0;0;0;4;16
BA;29;00900;Almadina;647;328;0;17;0;56;14;0;1;2;200;16;6;0;5;0;0;0;0;0;1;1
BA;29;01007;Amargosa;10731;4457;0;350;12;906;217;0;431;87;3596;443;93;0;71;17;0;0;0;0;8;43
BA;29;01106;Amélia Rodrigues;5879;2412;0;224;80;280;248;0;45;129;1692;537;39;0;90;84;1;0;0;1;5;12
BA;29;01155;América Dourada;2046;908;0;45;0;135;15;0;0;21;853;47;14;0;7;0;0;0;0;0;1;0
BA;29;01205;Anagé;2723;1111;0;135;3;243;37;0;4;90;950;69;52;0;22;5;0;1;0;0;0;1
BA;29;01304;Andaraí;1457;495;0;48;0;134;20;0;0;18;668;33;26;0;8;0;0;1;0;0;1;5
BA;29;01353;Andorinha;2889;1042;0;84;7;316;33;0;1;20;1259;46;57;0;16;6;0;0;0;0;0;2
BA;29;01403;Angical;1998;628;0;40;3;222;18;0;0;15;943;82;25;0;18;0;0;0;0;0;1;3
BA;29;01502;Anguera;1227;439;0;24;1;61;45;0;3;8;592;25;16;0;12;1;0;0;0;0;0;0
BA;29;01601;Antas;2037;552;0;32;1;135;15;0;0;11;1068;180;12;0;23;3;0;0;0;0;0;5
BA;29;01700;Antônio Cardoso;1390;478;0;10;10;40;23;0;0;32;723;19;24;0;11;19;0;0;0;0;0;1
