UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO
AL;27;02603;Feira Grande;1173;214;0;28;0;91;15;0;0;0;671;132;20;0;1;0;1;0;0;0;0;0
AL;27;02702;Feliz Deserto;249;90;0;3;0;22;3;0;0;6;94;21;4;0;3;2;0;0;0;0;0;1
AL;27;02801;Flexeiras;457;236;0;20;0;34;11;0;0;18;98;4;26;0;4;6;0;0;0;0;0;0
AL;27;02900;Girau do Ponciano;2129;502;0;68;1;198;37;0;0;22;1097;156;32;0;9;3;0;0;0;0;0;4
AL;27;03007;Ibateguara;661;236;0;24;0;57;22;0;0;55;236;17;8;0;4;1;0;0;0;0;0;1
AL;27;03106;Igaci;1727;410;0;50;1;186;34;0;0;39;850;129;21;0;4;2;0;0;0;0;0;1
AL;27;03205;Igreja Nova;1867;337;0;57;0;62;9;1;0;18;1177;123;50;0;14;19;0;0;0;0;0;0
AL;27;03304;Inhapi;1525;241;0;31;8;154;16;0;0;6;970;87;1;0;2;7;0;0;0;0;0;2
AL;27;03403;Jacaré dos Homens;332;107;0;26;0;32;2;0;0;1;144;12;3;0;0;1;0;0;0;0;0;4
AL;27;03502;Jacuípe;135;50;0;5;0;12;13;0;0;7;40;0;8;0;0;0;0;0;0;0;0;0
AL;27;03601;Japaratinga;429;200;0;10;0;28;28;0;0;12;133;6;2;0;6;1;0;0;0;0;0;3
AL;27;03700;Jaramataia;248;84;0;11;8;25;3;0;0;8;82;10;2;0;2;13;0;0;0;0;0;0
AL;27;03759;Jequiá da Praia;402;180;0;14;1;32;5;0;0;8;138;2;14;0;6;1;0;0;0;0;0;1
AL;27;03809;Joaquim Gomes;743;316;0;73;1;59;22;0;0;23;185;8;36;0;18;2;0;0;0;0;0;0
AL;27;03908;Jundiá;169;84;0;8;0;11;14;0;0;4;37;1;8;0;2;0;0;0;0;0;0;0
AL;27;04005;Junqueiro;1860;483;0;125;19;104;29;1;0;22;674;208;72;0;97;22;3;0;0;0;0;1
AL;27;04104;Lagoa da Canoa;1140;280;0;44;0;79;13;0;0;10;570;115;19;0;4;6;0;0;0;0;0;0
AL;27;04203;Limoeiro de Anadia;1367;296;0;43;0;156;24;1;0;15;633;161;30;0;4;4;0;0;0;0;0;0
AL;27;04302;Maceió;185773;121286;0;4848;737;12694;5726;59;21;751;29468;2033;1358;1;3553;1695;18;10;0;7;32;1476
AL;27;04401;Major Isidoro;982;290;0;48;6;65;26;0;0;16;444;51;7;0;13;14;0;0;0;0;0;2
AL;27;04906;Mar Vermelho;362;87;0;5;0;8;4;0;0;1;228;24;4;0;1;0;0;0;0;0;0;0
AL;27;04500;Maragogi;1013;444;0;31;0;51;84;0;0;66;247;47;18;0;17;3;0;0;0;0;1;4
AL;27;04807;Maribondo;999;469;0;35;1;69;33;0;0;19;302;34;9;0;22;5;0;0;0;0;0;1
AL;27;04708;Marechal Deodoro;3812;2114;0;174;10;286;117;1;0;79;728;43;51;0;157;32;0;0;0;0;3;17
AL;27;04609;Maravilha;697;155;0;26;0;82;10;0;0;18;368;25;4;0;9;0;0;0;0;0;0;0
AL;27;05002;Mata Grande;1715;254;0;44;1;283;20;0;0;19;1037;44;2;0;8;3;0;0;0;0;0;0
AL;27;05101;Matriz de Camaragibe;1544;668;0;108;1;106;79;0;0;28;368;22;76;0;74;12;0;0;0;0;0;2
AL;27;05200;Messias;860;364;0;50;2;65;54;0;0;33;221;12;52;0;4;2;0;0;0;0;0;1
AL;27;05309;Minador do Negrão;556;113;0;24;0;43;7;0;0;10;349;5;3;0;2;0;0;0;0;0;0;0
AL;27;05408;Monteirópolis;300;82;0;6;0;45;2;0;0;2;151;8;3;0;1;0;0;0;0;0;0;0
AL;27;05507;Murici;1276;498;0;94;3;68;28;1;0;22;413;45;81;0;18;5;0;0;0;0;0;0
AL;27;05606;Novo Lino;658;348;0;46;0;36;46;0;0;21;118;3;23;0;15;2;0;0;0;0;0;0
AL;27;05705;Olho d'Água das Flores;2112;659;0;79;2;243;53;0;0;34;887;125;7;0;14;4;0;0;0;0;0;5
AL;27;05804;Olho d'Água do Casado;519;120;0;17;0;38;7;0;0;11;307;12;5;0;1;1;0;0;0;0;0;0
AL;27;05903;Olho d'Água Grande;253;63;0;9;0;9;2;0;0;2;149;10;9;0;0;0;0;0;0;0;0;0
AL;27;06000;Olivença;934;239;0;19;0;95;9;0;0;7;521;37;4;0;3;0;0;0;0;0;0;0
AL;27;06109;Ouro Branco;885;195;0;32;0;57;14;0;0;25;513;27;11;0;9;2;0;0;0;0;0;0
AL;27;06208;Palestina;158;48;0;5;1;25;4;0;0;4;60;9;1;0;1;0;0;0;0;0;0;0
AL;27;06307;Palmeira dos Índios;10972;4257;0;454;19;838;242;0;0;101;4159;680;30;0;140;32;7;1;0;0;0;12
AL;27;06406;Pão de Açúcar;1059;291;0;51;0;96;14;0;0;15;491;85;5;0;8;0;0;0;0;0;0;3
AL;27;06422;Pariconha;618;91;0;11;0;95;12;0;0;11;380;14;3;0;0;0;0;0;0;0;1;0
AL;27;06448;Paripueira;660;366;0;40;1;57;26;0;0;3;121;5;7;0;28;4;0;0;0;0;0;2
AL;27;06505;Passo de Camaragibe;508;229;0;23;0;38;12;1;0;4;163;5;16;0;12;4;0;0;0;0;0;1
AL;27;06604;Paulo Jacinto;468;141;0;9;0;45;8;0;0;4;247;7;3;0;3;1;0;0;0;0;0;0
AL;27;06703;Penedo;8748;3670;0;223;13;525;137;0;0;63;3198;614;129;0;123;38;2;1;0;0;2;10
AL;27;06802;Piaçabuçu;786;302;0;17;0;100;19;0;0;23;241;57;7;0;18;1;0;0;0;0;1;0
AL;27;06901;Pilar;2733;1369;0;129;9;145;130;0;0;52;661;84;56;0;67;26;0;0;0;0;0;5
AL;27;07008;Pindoba;168;57;0;10;0;12;4;0;0;1;82;1;1;0;0;0;0;0;0;0;0;0
AL;27;07107;Piranhas;1763;404;0;32;6;182;24;0;0;43;958;93;5;0;9;5;0;0;0;0;0;2
AL;27;07206;Poço das Trincheiras;975;164;0;34;0;87;23;0;0;28;599;25;13;0;2;0;0;0;0;0;0;0
AL;27;07305;Porto Calvo;2075;748;0;161;4;84;163;0;0;89;683;26;38;0;59;17;0;0;0;0;0;3
AL;27;07404;Porto de Pedras;372;165;0;5;0;26;8;0;0;9;136;9;3;0;9;1;0;0;0;0;1;0
AL;27;07503;Porto Real do Colégio;663;190;0;9;0;29;12;0;0;20;360;25;15;0;2;1;0;0;0;0;0;0
AL;27;07602;Quebrangulo;754;218;0;16;0;76;9;0;0;4;400;24;2;0;5;0;0;0;0;0;0;0
AL;27;07701;Rio Largo;5480;2875;0;323;51;303;183;1;1;112;1111;55;124;0;216;108;4;0;0;0;1;12
AL;27;07800;Roteiro;247;103;0;12;1;19;39;0;0;16;41;1;5;0;5;5;0;0;0;0;0;0
AL;27;07909;Santa Luzia do Norte;429;233;0;5;0;27;12;0;0;3;78;1;59;0;9;2;0;0;0;0;0;0
AL;27;08006;Santana do Ipanema;6709;1800;0;291;4;559;89;0;0;65;3373;414;19;0;67;20;0;0;0;0;1;7
AL;27;08105;Santana do Mundaú;737;152;0;46;0;34;7;0;0;21;416;51;0;0;7;3;0;0;0;0;0;0
AL;27;08204;São Brás;191;68;0;1;0;14;5;0;0;1;96;4;2;0;0;0;0;0;0;0;0;0
AL;27;08303;São José da Laje;1275;566;0;74;0;63;33;0;0;65;385;36;37;0;9;2;0;0;0;0;2;3
AL;27;08402;São José da Tapera;1482;506;0;61;0;157;25;0;0;12;629;78;7;0;6;0;0;0;0;0;0;1
AL;27;08501;São Luís do Quitunde;1905;752;0;209;1;118;48;1;0;17;465;36;84;0;139;31;1;0;0;0;0;3
AL;27;08600;São Miguel dos Campos;6973;2855;0;421;57;374;166;2;0;135;2047;233;140;0;324;201;0;0;0;0;0;18
AL;27;08709;São Miguel dos Milagres;374;136;0;16;0;25;15;0;0;1;146;24;4;0;3;2;0;0;0;0;0;2
AL;27;08808;São Sebastião;2409;520;0;105;5;119;10;1;0;25;1238;257;66;0;44;19;0;0;0;0;0;0
AL;27;08907;Satuba;715;433;0;44;12;33;19;0;0;15;122;6;9;0;4;17;0;0;0;0;0;1
AL;27;08956;Senador Rui Palmeira;765;142;0;21;0;84;10;0;0;5;477;21;5;0;0;0;0;0;0;0;0;0
AL;27;09004;Tanque d'Arca;355;93;0;8;0;13;32;0;0;5;192;9;2;0;1;0;0;0;0;0;0;0
AL;27;09103;Taquarana;1216;225;0;48;0;77;27;0;0;23;704;91;15;0;4;0;0;0;0;0;0;2
AL;27;09152;Teotônio Vilela;2821;830;0;163;23;147;53;2;0;77;942;211;132;0;170;61;0;0;0;0;0;10
AL;27;09202;Traipu;847;181;0;51;0;77;6;0;0;9;473;42;6;0;2;0;0;0;0;0;0;0
AL;27;09301;União dos Palmares;6864;2159;0;376;15;419;141;1;0;192;2931;350;106;0;134;27;0;0;0;0;0;13
AL;27;09400;Viçosa;2123;814;0;106;1;145;48;0;0;10;872;55;24;0;33;7;2;0;0;0;0;6
AM;13;00029;Alvarães;230;3;0;1;0;5;0;0;0;0;164;56;1;0;0;0;0;0;0;0;0;0
AM;13;00060;Amaturá;150;0;0;1;0;2;2;0;0;0;96;49;0;0;0;0;0;0;0;0;0;0
AM;13;00086;Anamã;44;4;0;0;0;3;1;0;0;0;24;10;2;0;0;0;0;0;0;0;0;0
AM;13;00102;Anori;173;7;0;1;0;13;2;0;0;0;104;45;1;0;0;0;0;0;0;0;0;0
AM;13;00144;Apuí;954;43;0;43;0;56;14;0;0;2;509;278;7;0;0;0;0;0;0;0;0;2
AM;13;00201;Atalaia do Norte;176;3;0;1;0;5;3;0;0;0;106;57;1;0;0;0;0;0;0;0;0;0
AM;13;00300;Autazes;709;70;0;11;0;31;10;1;1;3;415;160;5;0;0;0;0;0;0;0;1;1
AM;13;00409;Barcelos;322;10;0;7;0;31;6;0;0;1;147;119;0;0;0;0;0;0;0;0;0;1
AM;13;00508;Barreirinha;174;1;0;1;0;5;1;0;0;0;119;47;0;0;0;0;0;0;0;0;0;0
AM;13;00607;Benjamin Constant;635;14;0;9;0;8;8;0;0;3;353;239;1;0;0;0;0;0;0;0;0;0
AM;13;00631;Beruri;123;1;0;0;0;5;0;0;0;0;99;18;0;0;0;0;0;0;0;0;0;0
AM;13;00680;Boa Vista do Ramos;81;4;0;1;0;4;0;0;0;0;53;19;0;0;0;0;0;0;0;0;0;0
AM;13;00706;Boca do Acre;747;218;0;20;4;41;3;1;0;2;316;134;0;0;2;6;0;0;0;0;0;0
AM;13;00805;Borba;406;26;0;5;0;27;7;0;0;0;256;84;0;0;0;0;0;0;0;0;0;1
AM;13;00839;Caapiranga;66;4;0;4;0;5;1;0;0;1;39;11;1;0;0;0;0;0;0;0;0;0
AM;13;00904;Canutama;35;2;0;0;0;2;1;0;0;0;21;9;0;0;0;0;0;0;0;0;0;0
AM;13;01001;Carauari;791;12;0;16;0;32;10;0;0;1;516;204;0;0;0;0;0;0;0;0;0;0
AM;13;01100;Careiro;572;59;0;39;1;67;34;0;0;12;270;47;35;0;3;5;0;0;0;0;0;0
AM;13;01159;Careiro da Várzea;140;26;0;7;0;9;24;0;0;21;24;10;18;0;0;0;0;0;0;1;0;0
AM;13;01209;Coari;5486;303;0;84;0;220;57;0;3;3;3418;1390;6;0;0;0;0;0;0;0;0;2
AM;13;01308;Codajás;313;11;0;6;0;19;5;0;0;0;223;47;2;0;0;0;0;0;0;0;0;0
AM;13;01407;Eirunepé;619;34;0;20;0;29;8;0;0;0;327;201;0;0;0;0;0;0;0;0;0;0
AM;13;01506;Envira;184;3;0;10;0;14;1;0;0;0;109;46;1;0;0;0;0;0;0;0;0;0
AM;13;01605;Fonte Boa;491;12;0;12;0;12;2;0;0;0;366;86;0;0;1;0;0;0;0;0;0;0
AM;13;01654;Guajará;4;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
AM;13;01704;Humaitá;2676;462;0;93;6;132;29;0;0;1;1071;862;7;0;2;10;0;0;0;0;0;1
AM;13;01803;Ipixuna;12;3;0;1;0;2;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
AM;13;01852;Iranduba;1750;445;0;127;5;179;76;3;0;8;673;162;39;0;8;23;0;0;0;0;0;2
AM;13;01902;Itacoatiara;10914;1595;0;252;26;421;115;0;2;16;4692;3652;75;0;16;47;0;1;0;0;1;3
AM;13;01951;Itamarati;54;1;0;2;0;1;0;0;0;0;37;13;0;0;0;0;0;0;0;0;0;0
AM;13;02009;Itapiranga;170;20;0;4;0;12;2;0;0;1;111;18;2;0;0;0;0;0;0;0;0;0
AM;13;02108;Japurá;55;0;0;3;0;4;2;0;0;0;35;11;0;0;0;0;0;0;0;0;0;0
AM;13;02207;Juruá;112;0;0;4;0;4;1;0;0;0;77;26;0;0;0;0;0;0;0;0;0;0
AM;13;02306;Jutaí;221;3;0;2;0;11;0;0;0;0;180;25;0;0;0;0;0;0;0;0;0;0
AM;13;02405;Lábrea;613;41;0;10;0;31;3;0;0;1;364;161;1;0;0;0;0;0;0;0;0;1
AM;13;02504;Manacapuru;6090;1275;0;201;28;398;203;0;1;27;2614;1222;52;0;3;53;0;1;0;0;1;11
AM;13;02553;Manaquiri;134;8;0;6;0;18;4;0;0;2;78;17;1;0;0;0;0;0;0;0;0;0
AM;13;02603;Manaus;407873;230612;0;13729;1806;43484;17205;44;324;2166;72220;7769;5417;0;1605;9338;6;59;0;45;61;1983
AM;13;02702;Manicoré;703;28;0;11;0;32;4;0;0;1;367;256;4;0;0;0;0;0;0;0;0;0
AM;13;02801;Maraã;145;1;0;2;0;8;4;0;0;0;94;36;0;0;0;0;0;0;0;0;0;0
AM;13;02900;Maués;2128;187;0;28;0;88;32;0;1;0;1080;707;5;0;0;0;0;0;0;0;0;0
AM;13;03007;Nhamundá;203;7;0;4;0;3;2;0;0;0;124;63;0;0;0;0;0;0;0;0;0;0
AM;13;03106;Nova Olinda do Norte;432;17;0;9;0;12;3;0;1;6;244;136;3;0;1;0;0;0;0;0;0;0
AM;13;03205;Novo Airão;439;90;0;14;21;35;15;0;0;4;219;27;14;0;0;0;0;0;0;0;0;0
AM;13;03304;Novo Aripuanã;338;12;0;10;0;10;0;0;0;1;228;73;4;0;0;0;0;0;0;0;0;0
AM;13;03403;Parintins;8664;681;0;107;2;184;56;0;1;3;4422;3182;9;0;0;7;0;4;0;0;0;6
AM;13;03502;Pauini;55;4;0;2;0;2;3;0;0;1;37;6;0;0;0;0;0;0;0;0;0;0
AM;13;03536;Presidente Figueiredo;2703;764;0;173;32;325;122;0;1;27;886;224;42;0;12;86;0;0;0;1;0;8
AM;13;03569;Rio Preto da Eva;1315;316;0;60;1;182;44;0;0;9;568;91;41;0;0;1;0;0;0;0;0;2
AM;13;03601;Santa Isabel do Rio Negro;136;5;0;5;0;5;5;0;0;2;73;38;3;0;0;0;0;0;0;0;0;0
AM;13;03700;Santo Antônio do Içá;400;0;0;5;0;9;2;0;0;0;284;100;0;0;0;0;0;0;0;0;0;0
AM;13;03809;São Gabriel da Cachoeira;1834;814;0;58;1;157;40;0;0;7;434;298;20;0;4;0;0;1;0;0;0;0
AM;13;03908;São Paulo de Olivença;405;2;0;3;0;9;5;0;0;0;290;96;0;0;0;0;0;0;0;0;0;0
AM;13;03957;São Sebastião do Uatumã;102;3;0;3;0;2;0;0;0;0;75;19;0;0;0;0;0;0;0;0;0;0
AM;13;04005;Silves;137;16;0;7;0;7;9;0;0;2;83;12;1;0;0;0;0;0;0;0;0;0
AM;13;04062;Tabatinga;3812;519;0;37;0;90;69;0;1;3;1923;1165;0;0;1;0;0;1;0;0;0;3
AM;13;04104;Tapauá;136;6;0;1;0;10;2;0;0;0;86;30;1;0;0;0;0;0;0;0;0;0
AM;13;04203;Tefé;5015;490;0;39;0;147;39;0;1;9;2923;1354;4;0;5;0;1;0;0;0;0;3
AM;13;04237;Tonantins;184;0;0;1;0;4;1;0;0;1;131;46;0;0;0;0;0;0;0;0;0;0
AM;13;04260;Uarini;126;1;0;1;0;4;1;0;0;0;106;13;0;0;0;0;0;0;0;0;0;0
AM;13;04302;Urucará;261;3;0;10;0;9;0;0;0;1;162;75;1;0;0;0;0;0;0;0;0;0
AM;13;04401;Urucurituba;226;8;0;2;0;8;5;0;0;0;158;45;0;0;0;0;0;0;0;0;0;0
AP;16;00105;Amapá;254;111;0;6;0;21;9;0;0;2;78;26;1;0;0;0;0;0;0;0;0;0
AP;16;00204;Calçoene;239;64;0;5;0;25;4;0;0;0;126;9;1;0;2;0;0;0;0;0;0;3
AP;16;00212;Cutias;62;24;0;1;0;4;1;0;0;1;27;4;0;0;0;0;0;0;0;0;0;0
AP;16;00238;Ferreira Gomes;151;73;0;3;0;10;4;0;0;0;53;8;0;0;0;0;0;0;0;0;0;0
AP;16;00253;Itaubal;31;8;0;3;0;1;0;0;0;0;17;0;2;0;0;0;0;0;0;0;0;0
AP;16;00279;Laranjal do Jari;1684;483;0;50;0;66;29;0;0;7;798;242;7;0;1;0;0;0;0;0;0;1
AP;16;00303;Macapá;81992;38807;0;2329;113;8919;2240;14;51;231;23428;4303;456;0;499;225;29;0;0;2;24;322
AP;16;00402;Mazagão;420;183;0;53;0;31;7;0;0;4;109;22;8;0;0;3;0;0;0;0;0;0
AP;16;00501;Oiapoque;1406;442;0;35;4;114;25;0;2;5;663;98;3;0;1;8;0;0;0;0;0;6
AP;16;00154;Pedra Branca do Amapari;179;65;0;11;0;28;14;0;0;2;41;7;3;0;3;4;0;0;0;0;0;1
AP;16;00535;Porto Grande;769;262;0;19;0;45;28;0;1;0;347;59;5;0;2;1;0;0;0;0;0;0
AP;16;00550;Pracuúba;32;13;0;3;0;3;1;0;0;0;10;1;0;0;1;0;0;0;0;0;0;0
AP;16;00600;Santana;11974;4863;0;455;63;1185;276;0;2;32;3687;1045;56;0;81;177;19;0;0;2;1;30
AP;16;00055;Serra do Navio;241;137;0;1;0;16;21;0;0;3;54;8;0;0;0;0;0;0;0;0;0;1
AP;16;00709;Tartarugalzinho;156;58;0;5;0;12;3;0;0;0;74;3;0;0;1;0;0;0;0;0;0;0
AP;16;00808;Vitória do Jari;92;36;0;0;0;1;0;0;0;0;31;18;1;0;0;5;0;0;0;0;0;0
BA;29;00108;Abaíra;917;349;0;42;0;125;12;0;0;9;348;18;13;0;0;0;0;0;0;0;0;1
BA;29;00207;Abaré;1104;241;0;40;0;99;9;0;0;10;673;17;15;0;0;0;0;0;0;0;0;0
BA;29;00306;Acajutiba;1102;380;0;47;0;51;18;0;0;6;487;100;10;0;2;0;0;0;0;0;1;0
BA;29;00355;Adustina;792;95;0;5;0;17;1;0;0;6;556;107;5;0;0;0;0;0;0;0;0;0
BA;29;00405;Água Fria;671;224;0;9;0;29;21;1;0;11;326;19;27;0;4;0;0;0;0;0;0;0
BA;29;00603;Aiquara;204;83;0;4;0;15;9;0;0;2;85;3;2;0;1;0;0;0;0;0;0;0
BA;29;00702;Alagoinhas;28094;13940;0;917;95;1775;709;11;0;218;7404;2018;361;0;413;96;5;2;0;0;10;120
BA;29;00801;Alcobaça;1551;517;0;24;1;148;35;0;0;2;632;148;17;0;23;1;0;0;0;0;0;3
BA;29;00900;Almadina;277;129;0;15;0;36;8;0;0;1;80;5;3;0;0;0;0;0;0;0;0;0
BA;29;01007;Amargosa;4679;2009;0;206;7;415;109;0;0;35;1620;192;47;0;22;6;0;0;0;0;0;11
BA;29;01106;Amélia Rodrigues;2541;1104;0;172;53;128;162;0;0;48;607;142;22;0;45;54;1;0;0;0;0;3
BA;29;01155;América Dourada;629;255;0;16;0;47;8;0;0;6;281;13;3;0;0;0;0;0;0;0;0;0
BA;29;01205;Anagé;1100;426;0;50;0;78;21;0;0;32;442;17;30;0;3;0;0;0;0;0;0;1
BA;29;01304;Andaraí;475;135;0;21;0;37;9;0;0;3;246;12;8;0;2;0;0;0;0;0;1;1
BA;29;01353;Andorinha;1161;388;0;54;7;124;9;0;0;7;516;16;27;0;4;9;0;0;0;0;0;0
BA;29;01403;Angical;828;193;0;26;5;81;5;0;0;10;451;28;13;0;2;13;0;0;0;0;0;1
BA;29;01502;Anguera;499;173;0;16;2;23;35;0;0;3;217;14;10;0;5;1;0;0;0;0;0;0
BA;29;01601;Antas;1004;236;0;22;0;53;11;0;0;5;569;89;6;0;11;0;0;0;0;0;0;2
BA;29;01700;Antônio Cardoso;486;148;0;2;1;16;13;0;0;20;265;11;8;0;1;1;0;0;0;0;0;0
BA;29;01809;Antônio Gonçalves;611;211;0;19;1;53;7;0;0;4;295;14;5;0;0;1;0;0;0;0;0;1
BA;29;01908;Aporá;1165;332;0;23;0;36;22;0;0;13;622;87;15;0;14;0;0;0;0;0;0;1
BA;29;01957;Apuarema;415;97;0;25;0;32;21;0;0;4;223;5;7;0;1;0;0;0;0;0;0;0
