UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO
AL;27;03700;Jaramataia;202;61;0;14;7;23;3;0;0;7;70;3;2;0;1;11;0;0;0;0;0;0
AL;27;03759;Jequiá da Praia;325;144;0;11;1;24;4;0;0;7;111;1;13;0;5;1;0;0;0;0;0;3
AL;27;03809;Joaquim Gomes;647;277;0;74;1;53;23;0;0;29;129;5;36;0;18;2;0;0;0;0;0;0
AL;27;03908;Jundiá;164;85;0;8;0;9;15;0;0;4;32;1;8;0;2;0;0;0;0;0;0;0
AL;27;04005;Junqueiro;1612;395;0;117;20;83;29;2;0;22;589;169;65;0;96;20;3;0;0;0;0;2
AL;27;04104;Lagoa da Canoa;926;221;0;41;0;59;15;0;0;9;474;88;14;0;3;2;0;0;0;0;0;0
AL;27;04203;Limoeiro de Anadia;1104;227;0;43;0;142;20;1;0;9;504;133;20;0;4;0;0;0;0;0;0;1
AL;27;04302;Maceió;168763;111731;0;4450;692;11825;5177;67;22;691;24991;1812;1297;1;3200;1554;19;11;0;7;16;1200
AL;27;04401;Major Isidoro;802;237;0;44;5;50;26;0;0;16;346;43;6;0;13;15;0;0;0;0;0;1
AL;27;04906;Mar Vermelho;304;67;0;5;0;7;3;0;0;1;191;25;4;0;1;0;0;0;0;0;0;0
AL;27;04500;Maragogi;843;373;0;24;1;47;85;0;0;64;174;42;16;0;13;3;0;0;0;0;0;1
AL;27;04807;Maribondo;912;415;0;37;1;69;32;0;0;17;272;35;8;0;21;3;0;0;0;0;0;2
AL;27;04708;Marechal Deodoro;3188;1807;0;164;11;253;99;1;0;67;517;32;53;0;142;29;0;0;0;0;0;13
AL;27;04609;Maravilha;611;139;0;26;0;77;9;0;0;12;312;23;5;0;8;0;0;0;0;0;0;0
AL;27;05002;Mata Grande;1494;234;0;40;1;256;20;0;0;17;879;37;2;0;5;3;0;0;0;0;0;0
AL;27;05101;Matriz de Camaragibe;1396;623;0;98;1;95;79;0;0;31;307;15;72;0;67;7;0;0;0;0;0;1
AL;27;05200;Messias;793;334;0;47;2;67;58;0;0;30;183;11;55;0;3;2;0;0;0;0;0;1
AL;27;05309;Minador do Negrão;466;93;0;20;1;35;8;0;0;9;290;5;3;0;2;0;0;0;0;0;0;0
AL;27;05408;Monteirópolis;233;75;0;6;0;32;2;0;0;2;107;6;2;0;1;0;0;0;0;0;0;0
AL;27;05507;Murici;1053;431;0;91;3;60;23;1;0;24;325;35;39;0;18;3;0;0;0;0;0;0
AL;27;05606;Novo Lino;594;315;0;43;0;39;43;0;0;19;98;3;21;0;12;1;0;0;0;0;0;0
AL;27;05705;Olho d'Água das Flores;1815;557;0;91;2;214;54;0;0;28;743;106;5;0;9;2;0;0;0;0;0;4
AL;27;05804;Olho d'Água do Casado;412;85;0;14;0;43;6;0;0;10;237;10;5;0;1;1;0;0;0;0;0;0
AL;27;05903;Olho d'Água Grande;203;54;0;9;0;9;2;0;0;1;113;7;8;0;0;0;0;0;0;0;0;0
AL;27;06000;Olivença;800;209;0;12;0;86;6;0;0;6;441;34;4;0;2;0;0;0;0;0;0;0
AL;27;06109;Ouro Branco;777;169;0;31;0;52;13;0;0;23;442;25;13;0;8;1;0;0;0;0;0;0
AL;27;06208;Palestina;133;34;0;5;0;26;4;0;0;5;50;8;1;0;0;0;0;0;0;0;0;0
AL;27;06307;Palmeira dos Índios;9692;3806;0;430;17;805;230;0;0;88;3534;591;26;0;123;22;7;1;0;0;0;12
AL;27;06406;Pão de Açúcar;863;240;0;44;0;83;11;0;0;13;395;67;3;0;5;0;0;0;0;0;0;2
AL;27;06422;Pariconha;510;81;0;11;0;83;8;0;0;8;306;10;3;0;0;0;0;0;0;0;0;0
AL;27;06448;Paripueira;581;334;0;35;1;52;26;0;0;2;86;5;8;0;27;4;0;0;0;0;0;1
AL;27;06505;Passo de Camaragibe;405;196;0;23;0;27;11;1;0;4;113;3;14;0;9;3;0;0;0;0;0;1
AL;27;06604;Paulo Jacinto;397;121;0;9;0;41;7;0;0;5;202;5;4;0;2;1;0;0;0;0;0;0
AL;27;06703;Penedo;7755;3333;0;215;14;483;123;0;0;60;2704;538;120;0;119;34;2;1;0;0;1;8
AL;27;06802;Piaçabuçu;639;262;0;18;0;92;15;0;0;22;165;43;8;0;13;1;0;0;0;0;0;0
AL;27;06901;Pilar;2367;1215;0;124;9;127;119;0;0;51;528;56;59;0;58;17;0;0;0;0;0;4
AL;27;07008;Pindoba;159;64;0;10;0;9;4;0;0;1;69;1;1;0;0;0;0;0;0;0;0;0
AL;27;07107;Piranhas;1406;328;0;26;4;169;21;0;0;32;744;66;4;0;6;3;0;0;0;0;0;3
AL;27;07206;Poço das Trincheiras;833;136;0;31;0;76;20;0;0;16;519;22;12;0;1;0;0;0;0;0;0;0
AL;27;07305;Porto Calvo;1823;664;0;143;4;86;160;0;0;75;561;21;35;0;55;17;0;0;0;0;0;2
AL;27;07404;Porto de Pedras;359;165;0;6;0;25;12;0;0;9;117;9;3;0;10;1;0;0;0;0;1;1
AL;27;07503;Porto Real do Colégio;524;149;0;11;0;25;13;0;0;21;271;20;12;0;1;1;0;0;0;0;0;0
AL;27;07602;Quebrangulo;632;194;0;13;0;73;9;0;0;4;310;23;2;0;4;0;0;0;0;0;0;0
AL;27;07701;Rio Largo;4866;2570;0;308;41;263;194;1;0;111;920;41;114;0;195;95;4;0;0;0;0;9
AL;27;07800;Roteiro;222;90;0;13;1;19;38;0;0;13;30;1;5;0;6;6;0;0;0;0;0;0
AL;27;07909;Santa Luzia do Norte;381;204;0;6;0;19;12;0;0;3;69;0;60;0;7;1;0;0;0;0;0;0
AL;27;08006;Santana do Ipanema;5933;1569;0;265;4;505;95;0;0;59;2991;355;18;0;55;14;0;0;0;0;0;3
AL;27;08105;Santana do Mundaú;603;127;0;42;0;32;8;0;0;19;325;42;0;0;6;2;0;0;0;0;0;0
AL;27;08204;São Brás;160;50;0;1;0;10;5;0;0;1;86;5;2;0;0;0;0;0;0;0;0;0
AL;27;08303;São José da Laje;1073;491;0;69;0;56;35;0;0;57;299;21;35;0;6;2;0;0;0;0;0;2
AL;27;08402;São José da Tapera;1200;408;0;57;0;131;14;0;0;8;518;53;7;0;4;0;0;0;0;0;0;0
AL;27;08501;São Luís do Quitunde;1705;680;0;212;1;118;44;0;0;14;364;31;76;0;133;29;1;0;0;0;0;2
AL;27;08600;São Miguel dos Campos;6406;2699;0;421;55;352;171;2;0;126;1733;170;142;0;320;200;0;0;0;0;0;15
AL;27;08709;São Miguel dos Milagres;334;122;0;15;0;27;14;0;0;1;126;21;4;0;1;2;0;0;0;0;0;1
AL;27;08808;São Sebastião;1983;407;0;93;5;100;10;1;0;27;1012;206;63;0;38;17;0;0;0;0;0;4
AL;27;08907;Satuba;619;373;0;42;10;34;14;0;0;15;95;5;9;0;4;17;0;0;0;0;0;1
AL;27;08956;Senador Rui Palmeira;724;157;0;21;0;78;9;0;0;4;429;21;5;0;0;0;0;0;0;0;0;0
AL;27;09004;Tanque d'Arca;293;68;0;8;0;14;25;0;0;7;160;8;2;0;1;0;0;0;0;0;0;0
AL;27;09103;Taquarana;941;177;0;36;0;43;27;0;0;18;549;71;15;0;4;0;0;0;0;0;0;1
AL;27;09152;Teotônio Vilela;2417;692;0;154;26;127;56;4;0;62;786;145;127;0;165;63;0;0;0;0;0;10
AL;27;09202;Traipu;673;133;0;40;0;72;5;0;0;7;374;35;5;0;2;0;0;0;0;0;0;0
AL;27;09301;União dos Palmares;6065;1998;0;382;14;388;149;1;0;172;2421;282;94;0;124;29;0;0;0;0;0;11
AL;27;09400;Viçosa;1818;735;0;106;1;130;50;0;0;10;680;43;25;0;28;3;2;0;0;0;0;5
AM;13;00029;Alvarães;190;3;0;1;0;5;0;0;0;0;130;50;1;0;0;0;0;0;0;0;0;0
AM;13;00060;Amaturá;131;0;0;1;0;1;2;0;0;0;84;43;0;0;0;0;0;0;0;0;0;0
AM;13;00086;Anamã;28;2;0;0;0;3;0;0;0;0;13;8;2;0;0;0;0;0;0;0;0;0
AM;13;00102;Anori;137;6;0;1;0;10;1;0;0;0;85;33;1;0;0;0;0;0;0;0;0;0
AM;13;00144;Apuí;771;26;0;34;0;36;9;0;0;2;405;252;5;0;0;0;0;0;0;0;0;2
AM;13;00201;Atalaia do Norte;150;1;0;1;0;4;3;0;0;0;93;47;1;0;0;0;0;0;0;0;0;0
AM;13;00300;Autazes;599;49;0;7;0;19;7;1;1;3;361;146;3;0;0;0;0;0;0;0;1;1
AM;13;00409;Barcelos;248;7;0;4;0;26;6;0;0;1;106;98;0;0;0;0;0;0;0;0;0;0
AM;13;00508;Barreirinha;151;0;0;1;0;4;2;0;0;0;104;40;0;0;0;0;0;0;0;0;0;0
AM;13;00607;Benjamin Constant;545;13;0;9;0;6;7;0;0;2;298;209;1;0;0;0;0;0;0;0;0;0
AM;13;00631;Beruri;94;1;0;0;0;2;0;0;0;0;77;14;0;0;0;0;0;0;0;0;0;0
AM;13;00680;Boa Vista do Ramos;60;3;0;1;0;3;0;0;0;0;37;16;0;0;0;0;0;0;0;0;0;0
AM;13;00706;Boca do Acre;600;195;0;17;3;34;3;1;0;2;235;104;0;0;1;5;0;0;0;0;0;0
AM;13;00805;Borba;339;18;0;2;0;18;7;0;0;0;221;72;0;0;0;0;0;0;0;0;0;1
AM;13;00839;Caapiranga;56;2;0;4;0;5;1;0;0;1;31;11;1;0;0;0;0;0;0;0;0;0
AM;13;00904;Canutama;30;2;0;0;0;2;1;0;0;0;18;7;0;0;0;0;0;0;0;0;0;0
AM;13;01001;Carauari;657;13;0;11;0;24;8;0;0;1;424;176;0;0;0;0;0;0;0;0;0;0
AM;13;01100;Careiro;453;45;0;30;1;46;30;0;0;11;219;38;29;0;2;2;0;0;0;0;0;0
AM;13;01159;Careiro da Várzea;107;9;0;9;0;7;22;0;0;18;21;7;13;0;0;0;0;0;0;1;0;0
AM;13;01209;Coari;4608;265;0;70;0;187;57;0;3;3;2818;1202;2;0;0;0;0;0;0;0;0;1
AM;13;01308;Codajás;266;12;0;3;0;10;5;0;0;0;200;34;2;0;0;0;0;0;0;0;0;0
AM;13;01407;Eirunepé;455;25;0;15;0;20;7;0;0;0;241;147;0;0;0;0;0;0;0;0;0;0
AM;13;01506;Envira;127;2;0;8;0;9;1;0;0;0;72;34;1;0;0;0;0;0;0;0;0;0
AM;13;01605;Fonte Boa;423;11;0;12;0;12;2;0;0;0;307;78;0;0;1;0;0;0;0;0;0;0
AM;13;01654;Guajará;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
AM;13;01704;Humaitá;2375;421;0;83;5;118;26;0;0;1;933;772;7;0;1;8;0;0;0;0;0;0
AM;13;01803;Ipixuna;11;3;0;1;0;1;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
AM;13;01852;Iranduba;1491;378;0;108;5;141;71;3;0;8;577;137;33;0;8;22;0;0;0;0;0;0
AM;13;01902;Itacoatiara;9635;1403;0;234;25;382;108;0;2;20;4129;3199;74;0;14;41;0;1;0;0;1;2
AM;13;01951;Itamarati;33;1;0;2;0;1;0;0;0;0;23;6;0;0;0;0;0;0;0;0;0;0
AM;13;02009;Itapiranga;117;11;0;1;0;9;1;0;0;1;77;17;0;0;0;0;0;0;0;0;0;0
AM;13;02108;Japurá;45;0;0;3;0;3;2;0;0;0;26;11;0;0;0;0;0;0;0;0;0;0
AM;13;02207;Juruá;76;1;0;4;0;4;1;0;0;0;48;18;0;0;0;0;0;0;0;0;0;0
AM;13;02306;Jutaí;183;1;0;2;0;7;0;0;0;0;153;20;0;0;0;0;0;0;0;0;0;0
AM;13;02405;Lábrea;518;31;0;10;0;24;3;0;0;1;311;137;1;0;0;0;0;0;0;0;0;0
AM;13;02504;Manacapuru;5273;1123;0;182;27;351;187;0;1;21;2183;1086;49;0;1;51;0;1;0;0;1;9
AM;13;02553;Manaquiri;99;4;0;6;0;12;3;0;0;0;60;13;1;0;0;0;0;0;0;0;0;0
AM;13;02603;Manaus;370093;210007;0;12986;1649;38647;15920;59;321;2042;63629;7107;5335;0;1548;9105;6;57;0;38;49;1588
AM;13;02702;Manicoré;620;23;0;10;0;25;4;0;0;1;318;236;3;0;0;0;0;0;0;0;0;0
AM;13;02801;Maraã;102;1;0;0;0;7;2;0;0;0;66;26;0;0;0;0;0;0;0;0;0;0
AM;13;02900;Maués;1859;168;0;24;0;79;29;0;1;0;940;614;4;0;0;0;0;0;0;0;0;0
AM;13;03007;Nhamundá;161;5;0;4;0;2;2;0;0;0;91;57;0;0;0;0;0;0;0;0;0;0
AM;13;03106;Nova Olinda do Norte;315;10;0;9;0;8;2;0;1;4;178;99;3;0;1;0;0;0;0;0;0;0
AM;13;03205;Novo Airão;357;53;0;11;21;25;15;0;0;2;194;24;12;0;0;0;0;0;0;0;0;0
AM;13;03304;Novo Aripuanã;299;10;0;8;0;5;0;0;0;1;205;66;4;0;0;0;0;0;0;0;0;0
AM;13;03403;Parintins;7946;600;0;99;2;163;51;0;1;2;4064;2941;8;0;0;7;0;4;0;0;0;4
AM;13;03502;Pauini;41;3;0;2;0;2;2;0;0;1;29;2;0;0;0;0;0;0;0;0;0;0
AM;13;03536;Presidente Figueiredo;2355;641;0;157;29;289;113;0;1;24;754;204;37;0;11;87;0;0;0;1;0;7
AM;13;03569;Rio Preto da Eva;1059;244;0;49;0;159;41;0;0;6;468;72;19;0;0;0;0;0;0;0;0;1
AM;13;03601;Santa Isabel do Rio Negro;98;5;0;5;0;5;5;0;0;2;41;32;3;0;0;0;0;0;0;0;0;0
AM;13;03700;Santo Antônio do Içá;342;0;0;5;0;8;1;0;0;0;241;87;0;0;0;0;0;0;0;0;0;0
AM;13;03809;São Gabriel da Cachoeira;1655;753;0;54;1;135;38;0;0;7;383;267;12;0;4;0;0;1;0;0;0;0
AM;13;03908;São Paulo de Olivença;303;2;0;3;0;6;4;0;0;0;216;72;0;0;0;0;0;0;0;0;0;0
AM;13;03957;São Sebastião do Uatumã;92;1;0;3;0;2;0;0;0;0;67;19;0;0;0;0;0;0;0;0;0;0
AM;13;04005;Silves;109;12;0;5;0;5;8;0;0;1;71;6;1;0;0;0;0;0;0;0;0;0
AM;13;04062;Tabatinga;3232;471;0;34;0;77;65;0;1;2;1525;1053;0;0;1;0;0;1;0;0;0;2
AM;13;04104;Tapauá;111;2;0;1;0;8;1;0;0;0;72;26;1;0;0;0;0;0;0;0;0;0
AM;13;04203;Tefé;4363;437;0;33;0;125;35;0;1;6;2528;1186;4;0;3;0;1;0;0;0;0;4
AM;13;04237;Tonantins;135;0;0;1;0;5;1;0;0;1;92;35;0;0;0;0;0;0;0;0;0;0
AM;13;04260;Uarini;95;1;0;1;0;4;1;0;0;0;76;12;0;0;0;0;0;0;0;0;0;0
AM;13;04302;Urucará;256;3;0;11;0;10;0;0;0;1;157;73;1;0;0;0;0;0;0;0;0;0
AM;13;04401;Urucurituba;180;3;0;2;0;7;5;0;0;0;130;33;0;0;0;0;0;0;0;0;0;0
AP;16;00105;Amapá;208;92;0;7;0;17;7;0;0;2;62;21;0;0;0;0;0;0;0;0;0;0
AP;16;00204;Calçoene;191;52;0;1;0;17;5;0;0;0;102;6;1;0;2;0;0;0;0;0;0;5
AP;16;00212;Cutias;48;21;0;1;0;4;1;0;0;1;17;3;0;0;0;0;0;0;0;0;0;0
AP;16;00238;Ferreira Gomes;105;45;0;1;0;9;2;0;0;0;42;6;0;0;0;0;0;0;0;0;0;0
AP;16;00253;Itaubal;22;4;0;1;0;1;0;0;0;0;14;0;2;0;0;0;0;0;0;0;0;0
AP;16;00279;Laranjal do Jari;1424;410;0;48;0;52;24;0;0;5;657;220;6;0;1;0;0;0;0;0;0;1
AP;16;00303;Macapá;71770;34337;0;2156;113;7978;1980;15;51;203;19779;3791;447;0;443;207;29;0;0;2;7;232
AP;16;00402;Mazagão;352;163;0;36;0;33;4;0;0;3;84;18;8;0;0;3;0;0;0;0;0;0
AP;16;00501;Oiapoque;1201;375;0;35;4;93;24;0;2;4;560;86;2;0;1;8;0;0;0;0;0;7
AP;16;00154;Pedra Branca do Amapari;125;36;0;10;0;39;6;0;0;0;26;4;1;0;2;0;0;0;0;0;0;1
AP;16;00535;Porto Grande;627;228;0;13;0;40;18;0;1;0;277;43;5;0;1;1;0;0;0;0;0;0
AP;16;00550;Pracuúba;21;7;0;2;0;2;1;0;0;0;7;1;0;0;1;0;0;0;0;0;0;0
AP;16;00600;Santana;10267;4116;0;436;62;1081;271;0;2;25;3000;947;43;0;76;176;19;0;0;2;1;10
AP;16;00055;Serra do Navio;199;117;0;0;0;16;18;0;0;3;37;7;1;0;0;0;0;0;0;0;0;0
AP;16;00709;Tartarugalzinho;121;46;0;5;0;11;4;0;0;0;53;1;0;0;1;0;0;0;0;0;0;0
AP;16;00808;Vitória do Jari;82;26;0;4;5;1;0;0;0;0;24;16;1;0;0;5;0;0;0;0;0;0
BA;29;00108;Abaíra;774;293;0;38;0;114;13;0;0;6;281;15;14;0;0;0;0;0;0;0;0;0
BA;29;00207;Abaré;882;207;0;33;0;87;5;0;0;4;524;12;10;0;0;0;0;0;0;0;0;0
BA;29;00306;Acajutiba;887;322;0;37;1;38;13;0;0;8;381;75;10;0;2;0;0;0;0;0;0;0
BA;29;00355;Adustina;667;83;0;6;0;15;1;0;0;6;464;91;1;0;0;0;0;0;0;0;0;0
BA;29;00405;Água Fria;521;175;0;9;0;21;18;1;0;8;251;15;19;0;4;0;0;0;0;0;0;0
BA;29;00603;Aiquara;174;73;0;5;0;16;9;0;0;3;64;1;2;0;1;0;0;0;0;0;0;0
BA;29;00702;Alagoinhas;24325;12549;0;890;79;1566;671;11;0;154;6000;1515;327;0;380;86;5;2;0;0;7;83
BA;29;00801;Alcobaça;1307;453;0;22;1;141;30;0;0;4;499;126;10;0;20;1;0;0;0;0;0;0
BA;29;00900;Almadina;226;121;0;14;0;27;6;0;0;1;51;2;3;0;1;0;0;0;0;0;0;0
BA;29;01007;Amargosa;4092;1795;0;207;6;382;108;0;0;33;1331;159;41;0;22;3;0;0;0;0;0;5
BA;29;01106;Amélia Rodrigues;2168;987;0;124;35;112;163;0;0;45;493;100;21;0;42;42;1;0;0;0;0;3
BA;29;01155;América Dourada;511;209;0;18;0;43;8;0;0;5;211;14;3;0;0;0;0;0;0;0;0;0
BA;29;01205;Anagé;881;337;0;42;0;68;16;0;0;29;345;17;26;0;1;0;0;0;0;0;0;0
BA;29;01304;Andaraí;364;106;0;15;0;32;7;0;0;2;184;12;3;0;2;0;0;0;0;0;0;1
BA;29;01353;Andorinha;974;316;0;52;7;113;10;0;0;7;417;15;25;0;4;8;0;0;0;0;0;0
BA;29;01403;Angical;691;168;0;24;5;71;5;0;0;7;358;24;14;0;2;12;0;0;0;0;0;1
BA;29;01502;Anguera;394;152;0;13;2;19;32;0;0;5;148;12;5;0;5;1;0;0;0;0;0;0
BA;29;01601;Antas;879;208;0;21;0;54;11;0;0;6;496;68;5;0;8;0;0;0;0;0;0;2
BA;29;01700;Antônio Cardoso;353;117;0;1;1;15;13;0;0;15;175;9;6;0;0;1;0;0;0;0;0;0
BA;29;01809;Antônio Gonçalves;501;192;0;16;1;49;8;0;0;4;219;7;4;0;0;1;0;0;0;0;0;0
BA;29;01908;Aporá;974;291;0;24;0;30;16;0;0;14;506;65;16;0;11;0;0;0;0;0;0;1
BA;29;01957;Apuarema;329;75;0;22;0;30;25;0;0;2;164;3;7;0;1;0;0;0;0;0;0;0
BA;29;02054;Araçás;717;331;0;51;0;45;37;0;0;17;190;19;19;0;7;0;0;0;0;0;0;1
