UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO
AC;12;00435;Santa Rosa do Purus;123;13;0;4;0;11;0;0;0;0;76;15;3;0;1;0;0;0;0;0;0;0
AC;12;00500;Sena Madureira;6570;1199;0;96;4;660;49;0;9;3;3299;1180;8;0;40;3;0;0;0;0;2;18
AC;12;00450;Senador Guiomard;5572;1687;0;340;29;608;54;0;2;9;2342;344;27;0;76;36;1;0;0;0;1;16
AC;12;00609;Tarauacá;3816;474;0;138;7;303;43;0;6;21;1839;920;24;0;10;9;0;0;0;0;8;14
AC;12;00708;Xapuri;3233;671;0;68;4;276;16;1;1;4;1914;242;5;0;24;3;1;0;0;0;0;3
AL;27;00102;Água Branca;3392;721;0;69;2;466;30;0;0;69;1884;121;11;0;11;7;0;0;0;0;0;1
AL;27;00201;Anadia;2250;797;0;46;0;112;80;0;0;44;913;172;40;0;34;9;0;0;0;0;0;3
AL;27;00300;Arapiraca;89428;27924;0;2894;394;5927;1455;1;20;401;34824;12765;343;0;1304;769;10;3;0;0;26;368
AL;27;00409;Atalaia;5339;2976;0;199;15;242;145;1;0;49;1140;92;135;0;276;59;0;0;0;0;2;8
AL;27;00508;Barra de Santo Antônio;1605;741;0;29;1;83;37;0;0;5;592;34;22;0;48;11;0;0;0;0;0;2
AL;27;00607;Barra de São Miguel;1311;629;0;29;1;92;34;0;1;3;426;28;7;0;42;9;0;0;0;0;0;10
AL;27;00706;Batalha;3003;886;0;104;2;210;20;0;0;37;1479;203;10;0;36;11;0;0;0;0;1;4
AL;27;00805;Belém;933;280;0;11;0;47;18;0;0;21;504;22;6;0;21;3;0;0;0;0;0;0
AL;27;00904;Belo Monte;609;140;0;35;0;42;6;0;0;11;356;9;7;0;1;1;0;0;0;0;0;1
AL;27;01001;Boca da Mata;4798;1680;0;220;27;211;61;0;0;73;1841;366;98;0;130;85;0;0;0;0;1;5
AL;27;01100;Branquinha;1103;322;0;31;0;65;14;0;0;18;596;21;19;0;13;4;0;0;0;0;0;0
AL;27;01209;Cacimbinhas;1712;488;0;59;0;99;17;0;0;44;890;69;12;0;27;4;0;0;0;0;0;3
AL;27;01308;Cajueiro;2452;917;0;85;3;98;40;0;0;9;1020;122;47;0;87;16;0;0;0;0;1;7
AL;27;01357;Campestre;470;192;0;28;0;30;30;0;0;52;101;11;8;0;15;0;0;0;0;0;1;2
AL;27;01407;Campo Alegre;3589;1392;0;130;29;187;49;2;2;110;1100;290;122;0;105;66;0;0;0;0;1;4
AL;27;01506;Campo Grande;2019;445;0;43;0;108;6;0;0;19;1287;83;19;0;6;1;0;0;0;0;0;2
AL;27;01605;Canapi;2074;482;0;42;1;188;14;0;0;38;1193;83;19;0;9;3;0;0;0;0;1;1
AL;27;01704;Capela;1620;687;0;64;5;78;31;0;0;6;585;46;53;0;45;19;0;0;0;0;0;1
AL;27;01803;Carneiros;976;250;0;35;1;80;9;0;0;9;549;23;5;0;12;3;0;0;0;0;0;0
AL;27;01902;Chã Preta;1052;254;0;28;0;73;9;0;0;6;654;9;6;0;11;2;0;0;0;0;0;0
AL;27;02009;Coité do Nóia;2073;431;0;60;0;122;12;0;0;8;1265;134;25;0;11;2;0;0;0;0;2;1
AL;27;02108;Colônia Leopoldina;1233;525;0;70;1;72;65;0;0;25;404;23;32;0;13;2;0;0;0;0;0;1
AL;27;02207;Coqueiro Seco;833;386;0;9;0;33;13;0;0;3;354;5;8;0;17;4;0;0;0;0;0;1
AL;27;02306;Coruripe;10891;3421;0;341;44;785;133;2;16;78;4151;1083;221;0;410;166;0;0;0;0;1;39
AL;27;02355;Craíbas;4212;1235;0;132;0;305;43;0;0;34;1968;432;26;0;31;5;0;0;0;0;0;1
AL;27;02405;Delmiro Gouveia;16418;6078;0;536;26;1408;209;1;0;387;6476;972;61;0;129;85;0;0;0;0;7;43
AL;27;02504;Dois Riachos;2245;527;0;74;1;129;46;0;0;14;1325;80;12;0;24;10;1;0;0;0;0;2
AL;27;02553;Estrela de Alagoas;2825;745;0;49;0;210;33;0;1;95;1535;91;25;0;24;12;0;0;0;0;0;5
AL;27;02603;Feira Grande;3671;692;0;78;1;306;23;0;0;2;2054;459;44;0;6;2;1;0;0;0;1;2
AL;27;02702;Feliz Deserto;526;167;0;10;0;34;3;0;0;4;249;29;11;0;12;6;0;0;0;0;0;1
AL;27;02801;Flexeiras;1131;527;0;31;0;54;17;0;0;19;392;13;40;0;22;12;0;0;0;0;1;3
AL;27;02900;Girau do Ponciano;6979;1785;0;188;6;436;68;0;0;58;3747;562;65;0;37;18;0;0;0;0;1;8
AL;27;03007;Ibateguara;1663;520;0;41;1;143;24;0;0;58;762;73;17;0;22;1;0;0;0;0;0;1
AL;27;03106;Igaci;4247;1219;0;113;1;336;36;0;1;112;2064;279;39;0;31;16;0;0;0;0;0;0
AL;27;03205;Igreja Nova;3793;778;0;83;1;120;12;0;0;26;2370;231;93;0;41;36;0;1;0;0;0;1
AL;27;03304;Inhapi;3420;731;0;70;10;265;19;0;0;21;2056;202;7;0;22;13;0;0;0;0;0;4
AL;27;03403;Jacaré dos Homens;752;232;0;35;1;41;4;0;0;6;394;19;12;0;5;2;0;0;0;0;0;1
AL;27;03502;Jacuípe;448;149;0;11;0;25;28;0;0;12;198;4;16;0;4;0;0;0;0;0;1;0
AL;27;03601;Japaratinga;1002;465;0;14;0;64;41;0;0;26;347;12;11;0;15;5;0;0;0;0;0;2
AL;27;03700;Jaramataia;672;230;0;27;3;57;4;0;0;10;289;27;7;0;5;12;0;0;0;0;0;1
AL;27;03759;Jequiá da Praia;1063;363;0;40;5;64;8;0;0;8;470;21;37;0;38;5;0;0;0;0;0;4
AL;27;03809;Joaquim Gomes;1957;754;0;101;2;144;34;0;0;27;737;29;75;0;35;16;0;0;0;0;1;2
AL;27;03908;Jundiá;479;177;0;16;0;32;22;0;0;5;202;4;13;0;7;1;0;0;0;0;0;0
AL;27;04005;Junqueiro;4436;1189;0;194;45;314;36;1;0;33;1788;510;110;0;150;59;3;0;0;0;0;4
AL;27;04104;Lagoa da Canoa;3881;907;0;99;3;249;27;0;0;21;2118;379;30;0;27;18;0;0;0;0;0;3
AL;27;04203;Limoeiro de Anadia;3959;939;0;124;5;361;42;1;0;24;1834;522;49;0;46;12;0;0;0;0;0;0
AL;27;04302;Maceió;296615;174364;0;7283;1102;20131;11783;18;133;1147;61241;3962;2016;1;6455;3102;18;34;0;13;106;3706
AL;27;04401;Major Isidoro;2657;747;0;89;18;153;32;0;0;28;1394;93;26;0;28;42;0;0;0;0;0;7
AL;27;04906;Mar Vermelho;788;183;0;13;0;37;2;0;0;2;504;29;9;0;8;1;0;0;0;0;0;0
AL;27;04500;Maragogi;2690;1160;0;76;0;180;123;0;4;117;824;109;36;0;43;5;0;0;0;0;2;11
AL;27;04807;Maribondo;2117;850;0;69;1;148;43;0;2;17;807;66;15;0;68;27;0;0;0;0;0;4
AL;27;04708;Marechal Deodoro;8251;4290;0;289;19;577;263;0;11;71;1948;128;142;0;337;81;0;0;0;0;11;84
AL;27;04609;Maravilha;1786;476;0;54;0;123;9;0;0;44;1007;35;8;0;24;5;0;1;0;0;0;0
AL;27;05002;Mata Grande;3423;663;0;62;2;478;32;0;0;34;1998;108;13;0;23;8;0;0;0;0;0;2
AL;27;05101;Matriz de Camaragibe;3141;1234;0;133;0;207;95;0;0;28;1117;45;123;0;113;33;0;0;0;0;2;11
AL;27;05200;Messias;1974;827;0;69;4;129;75;0;0;41;657;42;91;0;25;10;0;0;0;0;0;4
AL;27;05309;Minador do Negrão;1037;265;0;45;0;67;9;0;0;15;605;10;8;0;11;2;0;0;0;0;0;0
AL;27;05408;Monteirópolis;843;207;0;12;1;67;6;0;0;2;507;28;5;0;4;2;0;0;0;0;0;2
AL;27;05507;Murici;3286;1028;0;109;6;167;58;0;0;23;1472;206;101;0;86;18;0;0;0;0;1;11
AL;27;05606;Novo Lino;1323;621;0;52;0;65;77;0;0;32;367;10;59;0;31;8;0;0;0;0;0;1
AL;27;05705;Olho d'Água das Flores;4325;1297;0;113;5;357;58;0;0;100;2043;218;27;0;82;17;0;0;0;0;0;8
AL;27;05804;Olho d'Água do Casado;1337;422;0;32;0;93;8;0;0;16;721;30;7;0;4;4;0;0;0;0;0;0
AL;27;05903;Olho d'Água Grande;776;178;0;16;0;24;6;0;0;2;488;45;13;0;3;1;0;0;0;0;0;0
AL;27;06000;Olivença;2052;540;0;63;0;124;14;0;1;24;1204;49;9;0;17;6;0;0;0;0;0;1
AL;27;06109;Ouro Branco;2105;566;0;73;0;112;31;0;0;36;1172;42;28;0;31;13;0;0;0;0;0;1
AL;27;06208;Palestina;407;138;0;14;1;38;8;0;0;12;176;13;5;0;2;0;0;0;0;0;0;0
AL;27;06307;Palmeira dos Índios;20751;7141;0;606;40;1431;312;0;32;243;8983;1355;69;0;302;169;7;0;0;1;1;59
AL;27;06406;Pão de Açúcar;2499;715;0;78;1;171;23;0;0;37;1241;184;13;0;29;2;0;0;0;0;3;2
AL;27;06422;Pariconha;1799;378;0;42;1;202;11;0;0;25;1081;36;15;0;4;3;0;0;0;0;1;0
AL;27;06448;Paripueira;1441;716;0;60;2;123;36;0;0;7;366;21;17;0;67;13;0;1;0;0;0;12
AL;27;06505;Passo de Camaragibe;1212;498;0;37;2;71;15;0;0;8;491;19;32;0;28;10;0;0;0;0;0;1
AL;27;06604;Paulo Jacinto;1043;266;0;15;0;86;8;0;0;9;613;24;10;0;7;3;0;0;0;0;0;2
AL;27;06703;Penedo;14617;5213;0;252;16;830;216;0;68;68;5944;1416;232;0;234;79;2;1;0;0;2;44
AL;27;06802;Piaçabuçu;1672;568;0;31;0;151;33;0;4;12;640;147;17;0;53;9;0;0;0;0;1;6
AL;27;06901;Pilar;5381;2638;0;156;18;281;183;0;2;53;1457;270;67;0;201;36;0;0;0;3;1;15
AL;27;07008;Pindoba;337;75;0;7;0;28;7;0;0;1;208;2;4;0;5;0;0;0;0;0;0;0
AL;27;07107;Piranhas;4350;1232;0;85;6;289;34;0;0;90;2363;188;16;0;31;9;0;1;0;0;2;4
AL;27;07206;Poço das Trincheiras;2235;498;0;62;0;152;25;0;0;57;1340;49;23;0;16;11;0;0;0;0;1;1
AL;27;07305;Porto Calvo;4101;1353;0;192;9;187;178;0;1;117;1724;118;70;0;118;21;0;0;0;0;4;9
AL;27;07404;Porto de Pedras;849;323;0;15;0;53;8;0;0;11;379;22;10;0;22;2;0;0;0;0;1;3
AL;27;07503;Porto Real do Colégio;1779;576;0;30;2;88;19;0;0;31;903;81;21;0;19;3;0;2;0;0;0;4
AL;27;07602;Quebrangulo;1738;443;0;41;0;115;33;0;0;7;1026;45;10;0;9;9;0;0;0;0;0;0
AL;27;07701;Rio Largo;11990;6093;0;451;96;650;320;0;3;192;3241;153;196;0;342;212;4;0;0;0;5;32
AL;27;07800;Roteiro;690;290;0;11;1;43;40;0;0;26;235;8;10;0;18;8;0;0;0;0;0;0
AL;27;07909;Santa Luzia do Norte;975;486;0;21;7;55;29;0;0;7;266;5;56;0;28;13;0;0;0;0;0;2
AL;27;08006;Santana do Ipanema;13360;3512;0;428;9;862;136;0;2;210;7056;770;41;0;230;64;0;0;0;0;9;31
AL;27;08105;Santana do Mundaú;2081;377;0;76;6;108;18;0;0;39;1305;94;11;0;27;17;0;0;0;0;0;3
AL;27;08204;São Brás;406;148;0;4;0;27;7;0;0;5;196;10;6;0;2;0;0;0;0;0;1;0
AL;27;08303;São José da Laje;2987;1146;0;107;1;138;58;0;0;75;1191;140;51;0;47;9;0;0;0;0;3;21
AL;27;08402;São José da Tapera;4131;1325;0;123;0;301;44;0;0;69;1989;193;26;0;44;9;0;0;0;0;2;6
AL;27;08501;São Luís do Quitunde;3879;1464;0;219;2;222;55;0;1;31;1379;104;170;0;175;49;1;0;0;0;0;7
AL;27;08600;São Miguel dos Campos;13006;5084;0;446;83;624;229;0;1;151;4528;961;154;0;427;272;0;0;0;0;2;44
AL;27;08709;São Miguel dos Milagres;961;357;0;31;0;57;25;0;0;4;402;50;8;0;17;5;0;1;0;0;0;4
AL;27;08808;São Sebastião;6091;1535;0;164;28;281;29;0;0;40;2925;789;132;0;112;51;0;0;0;0;1;4
AL;27;08907;Satuba;1687;946;0;58;28;90;38;0;0;15;407;12;24;0;30;35;0;0;0;0;0;4
AL;27;08956;Senador Rui Palmeira;1698;367;0;36;0;145;13;0;0;18;1031;48;15;0;23;1;0;0;0;0;1;0
AL;27;09004;Tanque d'Arca;975;253;0;15;1;46;33;0;0;20;556;27;8;0;14;2;0;0;0;0;0;0
AL;27;09103;Taquarana;3492;811;0;101;2;216;44;0;0;63;1971;204;34;0;30;11;0;0;0;0;0;5
AL;27;09152;Teotônio Vilela;6424;1944;0;196;40;332;71;1;0;89;2608;627;180;0;228;85;0;0;0;0;0;23
AL;27;09202;Traipu;2799;545;0;97;1;145;16;0;0;18;1832;110;20;0;13;2;0;0;0;0;0;0
AL;27;09301;União dos Palmares;13796;4082;0;497;19;776;192;0;1;237;6837;632;187;0;244;67;0;0;0;0;3;22
AL;27;09400;Viçosa;4850;1462;0;141;8;279;79;0;0;24;2553;133;48;0;85;22;2;0;0;0;0;14
AM;13;00029;Alvarães;526;12;0;8;0;24;1;0;0;0;355;121;3;0;0;0;0;0;0;0;2;0
AM;13;00060;Amaturá;259;4;0;3;0;6;2;0;0;0;156;87;1;0;0;0;0;0;0;0;0;0
AM;13;00086;Anamã;128;5;0;1;0;5;0;0;2;0;91;18;6;0;0;0;0;0;0;0;0;0
AM;13;00102;Anori;407;14;0;7;1;33;3;0;0;0;261;85;3;0;0;0;0;0;0;0;0;0
AM;13;00144;Apuí;2822;234;0;140;9;299;30;0;0;2;1588;467;27;0;3;14;0;0;0;0;3;6
AM;13;00201;Atalaia do Norte;392;11;0;2;0;23;4;0;0;1;221;129;1;0;0;0;0;0;0;0;0;0
AM;13;00300;Autazes;1721;208;0;31;0;96;22;0;3;5;971;354;20;0;1;0;0;0;0;0;10;0
AM;13;00409;Barcelos;835;78;0;11;0;52;9;0;1;1;452;226;1;0;0;0;0;0;0;0;1;3
AM;13;00508;Barreirinha;511;8;0;7;0;18;1;0;0;0;330;137;6;0;0;1;0;0;0;0;3;0
AM;13;00607;Benjamin Constant;1326;50;0;12;0;31;14;0;0;6;698;506;4;0;0;0;0;0;0;0;4;1
AM;13;00631;Beruri;341;15;0;2;0;29;1;0;0;0;232;61;0;0;0;0;0;0;0;0;1;0
AM;13;00680;Boa Vista do Ramos;327;5;0;3;0;14;1;0;0;0;247;55;1;0;0;0;0;0;0;0;1;0
AM;13;00706;Boca do Acre;2570;439;0;56;13;122;14;1;0;4;1454;417;7;0;6;28;0;0;0;0;7;2
AM;13;00805;Borba;814;57;0;18;0;49;9;0;1;0;486;186;5;0;0;0;0;0;0;0;2;1
AM;13;00839;Caapiranga;224;13;0;9;0;29;1;0;0;1;111;48;8;0;0;0;0;0;0;0;4;0
AM;13;00904;Canutama;183;8;0;5;0;16;2;0;0;0;110;39;1;0;0;0;0;0;0;0;2;0
AM;13;01001;Carauari;2134;54;0;39;0;81;17;0;0;1;1440;497;1;0;0;0;0;0;0;0;3;1
AM;13;01100;Careiro;1766;332;0;71;1;203;101;0;3;44;807;115;65;0;4;8;0;0;0;0;11;1
AM;13;01159;Careiro da Várzea;361;93;0;23;0;29;36;0;2;24;80;25;40;0;0;0;0;0;0;1;6;2
AM;13;01209;Coari;9524;471;0;140;4;333;54;0;5;6;6022;2431;13;0;2;1;0;0;0;0;33;9
AM;13;01308;Codajás;517;22;0;9;0;35;6;0;1;2;357;80;4;0;0;0;0;0;0;0;0;1
AM;13;01407;Eirunepé;1494;81;0;34;0;82;10;0;0;1;833;447;5;0;0;0;0;0;0;0;1;0
AM;13;01506;Envira;382;9;0;16;1;30;5;0;0;0;249;68;4;0;0;0;0;0;0;0;0;0
AM;13;01605;Fonte Boa;1304;14;0;15;0;42;7;0;1;0;991;232;0;0;1;0;0;0;0;0;1;0
AM;13;01654;Guajará;207;46;0;2;0;65;4;0;0;0;71;12;6;0;0;0;0;0;0;0;0;1
AM;13;01704;Humaitá;5954;931;0;172;24;393;53;0;4;5;2670;1600;24;0;15;33;0;0;0;1;17;12
AM;13;01803;Ipixuna;31;6;0;4;0;11;2;0;0;0;5;0;3;0;0;0;0;0;0;0;0;0
AM;13;01852;Iranduba;5824;1528;0;378;23;697;214;2;18;41;2262;413;111;0;24;78;0;0;0;1;14;20
AM;13;01902;Itacoatiara;21434;2915;0;397;31;944;168;0;20;38;9754;6870;151;0;27;67;0;1;0;0;41;10
AM;13;01951;Itamarati;255;3;0;9;0;18;2;0;0;0;189;34;0;0;0;0;0;0;0;0;0;0
AM;13;02009;Itapiranga;624;115;0;20;3;48;4;0;1;1;325;90;6;0;0;6;0;0;0;0;5;0
AM;13;02108;Japurá;218;3;0;4;0;13;2;0;0;0;154;38;4;0;0;0;0;0;0;0;0;0
AM;13;02207;Juruá;392;6;0;10;0;20;2;0;0;0;263;86;4;0;0;0;0;0;0;0;1;0
AM;13;02306;Jutaí;529;7;0;4;0;24;0;0;1;0;411;82;0;0;0;0;0;0;0;0;0;0
AM;13;02405;Lábrea;1743;115;0;36;0;115;14;0;0;1;1042;405;6;0;1;0;0;0;0;0;4;4
AM;13;02504;Manacapuru;14112;2561;0;374;13;1034;302;0;4;86;6836;2653;103;0;10;75;0;1;0;0;39;21
AM;13;02553;Manaquiri;473;60;0;11;0;55;9;0;1;7;273;36;8;0;0;0;0;0;0;0;13;0
AM;13;02603;Manaus;650650;340477;0;16634;2766;71690;24873;34;1587;3042;147481;14409;7816;0;2334;11831;6;70;0;65;925;4610
AM;13;02702;Manicoré;1757;103;0;49;5;118;8;0;1;1;842;609;14;0;1;2;0;0;0;0;1;3
AM;13;02801;Maraã;418;7;0;5;0;15;5;0;0;1;280;103;0;0;0;0;0;0;0;0;2;0
AM;13;02900;Maués;4413;304;0;45;0;174;47;0;7;4;2415;1381;20;0;1;0;0;0;0;0;12;3
AM;13;03007;Nhamundá;486;7;0;8;0;9;3;0;0;0;286;172;1;0;0;0;0;0;0;0;0;0
AM;13;03106;Nova Olinda do Norte;989;45;0;21;0;44;7;0;1;6;542;300;10;0;1;7;0;0;0;0;5;0
AM;13;03205;Novo Airão;1148;274;0;29;1;112;19;0;0;7;568;123;10;0;0;0;0;0;0;0;3;2
AM;13;03304;Novo Aripuanã;698;26;0;29;0;39;2;0;0;2;460;132;7;0;1;0;0;0;0;0;0;0
AM;13;03403;Parintins;16462;1319;0;163;3;382;94;0;3;7;8413;5955;25;0;1;10;0;3;0;0;71;13
AM;13;03502;Pauini;152;12;0;3;0;11;3;0;0;1;94;26;1;0;0;0;0;0;0;0;1;0
AM;13;03536;Presidente Figueiredo;5896;1673;0;321;63;793;187;0;6;51;2050;416;91;0;42;180;0;0;0;1;6;16
AM;13;03569;Rio Preto da Eva;3708;769;0;179;14;528;92;0;11;18;1740;238;75;0;3;22;0;0;0;0;5;14
AM;13;03601;Santa Isabel do Rio Negro;339;15;0;9;0;24;6;0;0;3;190;87;3;0;0;0;0;0;0;0;1;1
AM;13;03700;Santo Antônio do Içá;768;6;0;6;0;25;4;0;0;0;564;163;0;0;0;0;0;0;0;0;0;0
AM;13;03809;São Gabriel da Cachoeira;3018;1195;0;87;1;337;64;0;3;12;787;489;26;0;4;0;0;1;0;0;9;3
AM;13;03908;São Paulo de Olivença;948;11;0;7;0;20;6;0;0;0;703;195;5;0;0;0;0;0;0;0;1;0
AM;13;03957;São Sebastião do Uatumã;236;12;0;6;0;8;0;0;0;0;169;36;1;0;0;0;0;0;0;0;4;0
AM;13;04005;Silves;318;40;0;11;0;26;10;0;0;6;173;45;4;0;0;0;0;0;0;0;3;0
AM;13;04062;Tabatinga;7332;815;0;70;0;177;96;0;3;9;3655;2474;5;0;2;0;0;1;0;0;19;6
AM;13;04104;Tapauá;468;29;0;4;0;26;5;0;1;0;271;128;2;0;0;0;0;0;0;0;2;0
AM;13;04203;Tefé;9958;850;0;74;3;328;60;0;1;18;5740;2789;11;0;6;3;1;0;0;0;65;9
AM;13;04237;Tonantins;438;2;0;5;0;8;3;0;0;0;313;105;1;0;0;0;0;0;0;0;1;0
AM;13;04260;Uarini;447;2;0;10;0;13;2;0;0;0;351;61;4;0;0;0;0;0;0;0;4;0
AM;13;04302;Urucará;692;28;0;18;0;45;3;0;0;4;405;182;1;0;0;0;0;0;0;0;6;0
AM;13;04401;Urucurituba;520;16;0;7;0;18;6;0;1;0;350;113;2;0;0;0;0;0;0;0;7;0
AP;16;00105;Amapá;556;213;0;10;0;34;16;0;4;1;235;39;2;0;0;0;0;0;0;0;2;0
AP;16;00204;Calçoene;638;165;0;19;0;38;11;0;1;2;359;36;3;0;4;0;0;0;0;0;0;0
AP;16;00212;Cutias;156;54;0;5;0;9;6;0;0;2;71;9;0;0;0;0;0;0;0;0;0;0
AP;16;00238;Ferreira Gomes;574;274;0;6;0;52;20;0;1;4;180;24;5;0;2;0;0;0;0;0;0;6
AP;16;00253;Itaubal;122;28;0;8;0;4;4;0;1;0;70;2;5;0;0;0;0;0;0;0;0;0
AP;16;00279;Laranjal do Jari;4478;1179;0;100;0;239;81;0;9;9;2241;569;15;0;3;8;0;0;0;0;7;18
AP;16;00303;Macapá;137171;59229;0;2961;210;16027;3313;13;685;345;43297;7891;827;0;909;454;30;15;0;4;219;742
AP;16;00402;Mazagão;929;347;0;55;1;56;24;0;11;16;341;50;22;0;0;2;0;0;0;0;4;0
AP;16;00501;Oiapoque;2686;806;0;69;6;208;35;0;56;7;1206;244;19;0;4;11;0;0;0;0;3;12
AP;16;00154;Pedra Branca do Amapari;643;256;0;37;1;44;37;0;0;7;202;29;17;0;6;2;0;0;0;0;4;1
AP;16;00535;Porto Grande;1921;710;0;51;4;118;71;0;8;5;794;120;16;0;8;11;0;0;0;0;1;4
AP;16;00550;Pracuúba;99;36;0;5;0;9;4;0;0;1;39;2;2;0;1;0;0;0;0;0;0;0
AP;16;00600;Santana;23117;9124;0;655;74;2201;465;1;103;46;7635;1967;178;0;118;455;20;0;0;1;27;47
AP;16;00055;Serra do Navio;448;234;0;12;0;30;33;0;0;3;115;17;3;0;1;0;0;0;0;0;0;0
AP;16;00709;Tartarugalzinho;485;132;0;22;0;32;18;0;1;5;246;21;5;0;1;0;0;0;0;0;0;2
AP;16;00808;Vitória do Jari;307;94;0;3;0;22;1;0;0;1;148;32;4;0;0;1;0;0;0;0;1;0
BA;29;00108;Abaíra;1737;739;0;56;0;220;25;0;0;25;607;41;16;0;1;0;0;0;0;0;0;7
BA;29;00207;Abaré;2312;519;0;51;0;204;20;0;0;42;1391;43;25;0;14;0;0;0;0;0;2;1
BA;29;00306;Acajutiba;2301;698;0;73;0;147;31;0;1;17;1073;219;18;0;22;0;0;0;0;0;1;1
BA;29;00355;Adustina;1432;244;0;14;0;60;6;0;0;9;951;136;10;0;0;0;0;0;0;0;2;0
BA;29;00405;Água Fria;1865;646;0;27;0;80;36;0;0;18;958;45;40;0;12;0;0;0;0;0;0;3
BA;29;00603;Aiquara;462;143;0;6;0;51;14;0;0;6;224;8;6;0;4;0;0;0;0;0;0;0
BA;29;00702;Alagoinhas;50285;22406;0;1362;249;3327;1224;10;8;353;14379;4662;578;1;926;361;5;0;0;0;35;399
BA;29;00801;Alcobaça;3504;1126;0;53;2;323;42;0;2;8;1504;335;35;0;58;2;0;0;0;0;3;11
BA;29;00900;Almadina;573;286;0;14;0;48;11;0;0;2;187;15;6;0;3;0;0;0;0;0;1;0
BA;29;01007;Amargosa;9112;3878;0;321;13;763;199;0;1;80;3248;414;84;0;56;15;0;0;0;0;6;34
BA;29;01106;Amélia Rodrigues;5464;2218;0;212;77;256;222;0;0;117;1636;510;38;0;72;90;1;0;0;1;4;10
BA;29;01155;América Dourada;1828;780;0;36;0;119;8;0;0;18;801;48;11;0;6;0;0;0;0;0;1;0
BA;29;01205;Anagé;2326;920;0;115;2;204;31;0;1;75;848;62;49;0;16;0;0;1;0;0;0;2
BA;29;01304;Andaraí;1238;401;0;38;0;111;19;0;0;11;595;29;23;0;6;0;0;0;0;0;1;4
BA;29;01353;Andorinha;2559;877;0;86;6;267;26;0;0;17;1164;43;55;0;10;6;0;0;0;0;0;2
BA;29;01403;Angical;1780;505;0;40;3;193;13;0;0;13;898;74;26;0;12;0;0;0;0;0;1;2
BA;29;01502;Anguera;1054;328;0;20;1;54;38;0;0;7;549;29;17;0;9;2;0;0;0;0;0;0
BA;29;01601;Antas;1918;498;0;30;0;126;17;0;0;9;1027;175;10;0;21;0;0;0;0;0;0;5
BA;29;01700;Antônio Cardoso;1280;404;0;6;10;40;20;0;0;34;686;22;25;0;12;20;0;0;0;0;0;1
