UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO
AC;12;00393;Porto Walter;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
AC;12;00401;Rio Branco;62292;26279;0;2602;216;5161;3582;10;10;86;18638;4150;362;0;742;324;36;2;0;1;2;89
AC;12;00427;Rodrigues Alves;9;1;0;2;0;3;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
AC;12;00435;Santa Rosa do Purus;15;3;0;0;0;1;1;0;0;0;9;1;0;0;0;0;0;0;0;0;0;0
AC;12;00500;Sena Madureira;1389;297;0;49;1;138;86;0;0;1;550;265;1;0;0;0;0;0;0;0;0;1
AC;12;00450;Senador Guiomard;1376;454;0;140;7;138;94;0;0;0;403;104;7;0;17;12;0;0;0;0;0;0
AC;12;00609;Tarauacá;1114;86;0;40;0;61;25;0;0;0;605;295;0;0;0;0;0;0;0;0;1;1
AC;12;00708;Xapuri;776;225;0;26;0;55;32;1;0;0;364;66;0;0;6;0;1;0;0;0;0;0
AL;27;00102;Água Branca;783;133;0;30;1;169;73;0;0;8;347;17;1;0;2;2;0;0;0;0;0;0
AL;27;00201;Anadia;634;208;0;20;0;23;62;0;0;37;237;35;8;0;4;0;0;0;0;0;0;0
AL;27;00300;Arapiraca;36127;11774;0;2034;191;2025;1753;0;1;259;12443;4806;213;0;327;256;8;2;0;0;2;33
AL;27;00409;Atalaia;2095;1251;0;193;7;66;150;1;0;36;213;12;63;0;76;26;0;1;0;0;0;0
AL;27;00508;Barra de Santo Antônio;433;276;0;24;0;20;33;0;0;7;47;6;8;0;12;0;0;0;0;0;0;0
AL;27;00607;Barra de São Miguel;399;246;0;16;0;26;20;0;0;3;57;5;4;0;21;1;0;0;0;0;0;0
AL;27;00706;Batalha;763;249;0;55;3;62;32;0;0;10;274;68;2;0;4;4;0;0;0;0;0;0
AL;27;00805;Belém;258;73;0;6;0;10;15;0;0;12;130;8;2;0;2;0;0;0;0;0;0;0
AL;27;00904;Belo Monte;98;16;0;15;0;4;3;0;0;1;57;2;0;0;0;0;0;0;0;0;0;0
AL;27;01001;Boca da Mata;1864;656;0;187;26;84;57;0;0;48;536;79;66;0;47;78;0;0;0;0;0;0
AL;27;01100;Branquinha;186;65;0;8;0;10;17;0;0;16;57;1;8;0;1;1;0;0;0;0;0;2
AL;27;01209;Cacimbinhas;545;156;0;23;0;37;27;0;0;9;258;23;4;0;8;0;0;0;0;0;0;0
AL;27;01308;Cajueiro;748;292;0;93;0;32;40;0;0;7;193;10;35;0;42;3;0;0;0;0;0;1
AL;27;01357;Campestre;115;44;0;3;0;7;25;0;0;17;9;0;6;0;3;1;0;0;0;0;0;0
AL;27;01407;Campo Alegre;1071;361;0;124;12;42;45;0;0;75;173;22;92;0;77;48;0;0;0;0;0;0
AL;27;01506;Campo Grande;409;74;0;27;0;15;9;0;0;7;259;17;1;0;0;0;0;0;0;0;0;0
AL;27;01605;Canapi;585;101;0;18;0;51;18;0;0;14;367;13;3;0;0;0;0;0;0;0;0;0
AL;27;01704;Capela;512;241;0;59;1;21;28;0;0;5;104;15;13;0;17;8;0;0;0;0;0;0
AL;27;01803;Carneiros;237;53;0;19;0;38;19;0;0;2;102;4;0;0;0;0;0;0;0;0;0;0
AL;27;01902;Chã Preta;313;86;0;18;0;21;11;0;0;3;166;1;1;0;6;0;0;0;0;0;0;0
AL;27;02009;Coité do Nóia;478;63;0;16;0;19;7;0;0;2;327;34;9;0;1;0;0;0;0;0;0;0
AL;27;02108;Colônia Leopoldina;311;165;0;26;0;16;22;0;0;12;55;5;8;0;2;0;0;0;0;0;0;0
AL;27;02207;Coqueiro Seco;217;126;0;3;0;6;10;0;0;1;64;0;2;0;5;0;0;0;0;0;0;0
AL;27;02306;Coruripe;3691;1254;0;255;20;232;123;1;0;19;1114;195;106;0;260;105;0;0;0;0;0;7
AL;27;02355;Craíbas;856;208;0;47;0;67;83;0;0;18;339;77;13;0;3;1;0;0;0;0;0;0
AL;27;02405;Delmiro Gouveia;6474;2598;0;334;18;526;410;1;0;216;2061;234;23;0;19;33;0;0;0;0;0;1
AL;27;02504;Dois Riachos;654;159;0;36;0;29;34;0;0;4;354;35;2;0;0;0;1;0;0;0;0;0
AL;27;02553;Estrela de Alagoas;777;198;0;18;0;67;41;0;0;28;379;31;11;0;4;0;0;0;0;0;0;0
AL;27;02603;Feira Grande;759;110;0;22;0;37;28;0;0;0;476;67;16;0;0;2;1;0;0;0;0;0
AL;27;02702;Feliz Deserto;147;71;0;4;0;8;10;0;0;6;39;5;1;0;2;0;0;0;0;0;0;1
AL;27;02801;Flexeiras;305;169;0;15;0;9;21;0;0;13;54;0;22;0;2;0;0;0;0;0;0;0
AL;27;02900;Girau do Ponciano;1397;305;0;60;0;77;109;0;0;16;704;94;23;0;6;1;0;0;0;0;0;2
AL;27;03007;Ibateguara;397;173;0;18;0;26;29;0;0;30;109;5;5;0;2;0;0;0;0;0;0;0
AL;27;03106;Igaci;1150;281;0;42;0;117;70;0;0;29;528;65;14;0;3;0;0;0;0;0;0;1
AL;27;03205;Igreja Nova;1121;200;0;54;0;44;25;0;0;9;674;53;35;0;7;20;0;0;0;0;0;0
AL;27;03304;Inhapi;994;165;0;24;7;79;47;0;0;3;619;40;1;0;3;5;0;0;0;0;0;1
AL;27;03403;Jacaré dos Homens;241;88;0;31;0;17;3;0;0;2;88;9;2;0;0;0;0;0;0;0;0;1
AL;27;03502;Jacuípe;63;19;0;2;0;6;13;0;0;4;14;0;3;0;2;0;0;0;0;0;0;0
AL;27;03601;Japaratinga;272;109;0;11;0;11;38;0;0;12;68;3;3;0;16;1;0;0;0;0;0;0
AL;27;03700;Jaramataia;146;38;0;8;7;10;6;0;0;4;59;3;2;0;0;9;0;0;0;0;0;0
AL;27;03759;Jequiá da Praia;184;78;0;4;0;10;10;0;0;8;60;0;8;0;3;0;0;0;0;0;0;3
AL;27;03809;Joaquim Gomes;474;215;0;56;0;34;42;0;0;22;69;4;15;0;15;2;0;0;0;0;0;0
AL;27;03908;Jundiá;119;64;0;4;0;4;12;0;0;2;25;0;7;0;1;0;0;0;0;0;0;0
AL;27;04005;Junqueiro;1253;315;0;103;17;67;56;0;0;15;413;102;55;0;83;23;3;0;0;0;0;1
AL;27;04104;Lagoa da Canoa;761;166;0;34;0;40;36;0;0;11;401;57;12;0;2;2;0;0;0;0;0;0
AL;27;04203;Limoeiro de Anadia;810;157;0;36;0;78;57;0;0;6;371;83;19;0;2;0;0;0;0;0;0;1
AL;27;04302;Maceió;143571;97351;0;4026;612;8218;7034;71;22;590;18438;1324;1312;1;2701;1209;17;13;0;6;5;621
AL;27;04401;Major Isidoro;582;173;0;34;2;20;35;0;0;18;247;32;4;0;10;6;0;0;0;0;0;1
AL;27;04906;Mar Vermelho;231;51;0;5;0;9;3;0;0;1;144;13;4;0;1;0;0;0;0;0;0;0
AL;27;04500;Maragogi;573;233;0;15;1;27;91;0;0;55;99;31;9;0;11;1;0;0;0;0;0;0
AL;27;04807;Maribondo;699;317;0;25;3;42;44;0;0;18;205;17;7;0;18;3;0;0;0;0;0;0
AL;27;04708;Marechal Deodoro;2373;1323;0;145;7;165;127;0;0;69;318;26;47;0;116;21;0;0;0;0;0;9
AL;27;04609;Maravilha;478;115;0;25;0;42;27;0;0;6;239;16;3;0;5;0;0;0;0;0;0;0
AL;27;05002;Mata Grande;1147;183;0;37;1;177;69;0;0;15;634;27;1;0;1;2;0;0;0;0;0;0
AL;27;05101;Matriz de Camaragibe;1135;532;0;87;0;64;114;0;0;29;177;7;54;0;62;5;0;1;0;1;0;2
AL;27;05200;Messias;571;270;0;45;1;29;70;0;0;16;97;1;39;0;2;1;0;0;0;0;0;0
AL;27;05309;Minador do Negrão;380;76;0;16;1;24;11;0;0;6;241;2;2;0;1;0;0;0;0;0;0;0
AL;27;05408;Monteirópolis;174;56;0;6;0;19;5;0;0;2;79;5;1;0;1;0;0;0;0;0;0;0
AL;27;05507;Murici;826;326;0;95;3;40;35;1;0;23;236;17;33;0;15;2;0;0;0;0;0;0
AL;27;05606;Novo Lino;470;238;0;44;0;17;57;0;0;24;66;1;14;0;8;1;0;0;0;0;0;0
AL;27;05705;Olho d'Água das Flores;1483;460;0;132;2;127;97;0;0;21;551;76;3;0;8;2;0;0;0;0;0;4
AL;27;05804;Olho d'Água do Casado;303;70;0;15;2;35;12;0;0;10;148;7;1;0;1;2;0;0;0;0;0;0
AL;27;05903;Olho d'Água Grande;138;26;0;6;0;8;3;0;0;1;84;4;6;0;0;0;0;0;0;0;0;0
AL;27;06000;Olivença;577;127;0;13;0;47;24;0;0;4;338;20;3;0;1;0;0;0;0;0;0;0
AL;27;06109;Ouro Branco;573;131;0;23;0;34;26;0;0;20;304;15;13;0;6;1;0;0;0;0;0;0
AL;27;06208;Palestina;106;35;0;3;0;12;9;0;0;4;35;6;2;0;0;0;0;0;0;0;0;0
AL;27;06307;Palmeira dos Índios;7713;3193;0;396;13;524;375;0;0;76;2578;423;24;0;83;15;7;1;0;0;0;5
AL;27;06406;Pão de Açúcar;666;198;0;42;0;43;34;0;0;6;287;47;4;0;5;0;0;0;0;0;0;0
AL;27;06422;Pariconha;323;51;0;9;0;56;25;0;0;5;171;3;3;0;0;0;0;0;0;0;0;0
AL;27;06448;Paripueira;455;281;0;29;0;31;27;0;0;3;50;4;7;0;21;1;0;0;0;0;0;1
AL;27;06505;Passo de Camaragibe;287;128;0;22;0;14;24;1;0;1;76;2;6;0;10;1;0;0;0;0;0;2
AL;27;06604;Paulo Jacinto;290;90;0;9;0;26;14;0;0;4;140;2;3;0;1;1;0;0;0;0;0;0
AL;27;06703;Penedo;6038;2828;0;221;14;285;253;0;0;52;1818;335;105;0;104;17;2;1;0;0;1;2
AL;27;06802;Piaçabuçu;408;176;0;15;0;50;29;0;0;13;79;25;6;0;13;1;0;0;0;0;0;1
AL;27;06901;Pilar;1779;886;0;117;6;87;149;0;0;32;366;27;49;0;47;10;0;0;0;0;0;3
AL;27;07008;Pindoba;96;29;0;10;0;4;5;0;0;1;45;1;1;0;0;0;0;0;0;0;0;0
AL;27;07107;Piranhas;880;246;0;28;8;97;33;0;0;20;401;31;5;0;6;5;0;0;0;0;0;0
AL;27;07206;Poço das Trincheiras;615;112;0;31;0;56;32;0;0;8;349;16;10;0;1;0;0;0;0;0;0;0
AL;27;07305;Porto Calvo;1394;529;0;122;4;52;179;0;0;45;371;14;21;0;41;16;0;0;0;0;0;0
AL;27;07404;Porto de Pedras;240;99;0;6;0;14;20;0;0;6;79;6;2;0;8;0;0;0;0;0;0;0
AL;27;07503;Porto Real do Colégio;384;118;0;9;0;19;13;0;0;11;195;9;6;0;1;1;0;0;0;0;0;2
AL;27;07602;Quebrangulo;439;142;0;13;0;40;25;0;0;2;199;11;3;0;4;0;0;0;0;0;0;0
AL;27;07701;Rio Largo;3846;2026;0;264;33;154;224;1;0;80;696;27;98;0;153;82;4;0;0;0;0;4
AL;27;07800;Roteiro;157;46;0;16;1;6;37;0;0;10;22;0;4;0;5;10;0;0;0;0;0;0
AL;27;07909;Santa Luzia do Norte;280;146;0;4;0;12;15;0;0;3;42;0;53;0;5;0;0;0;0;0;0;0
AL;27;08006;Santana do Ipanema;4709;1316;0;244;5;326;193;0;0;50;2273;230;13;0;41;15;0;0;0;0;0;3
AL;27;08105;Santana do Mundaú;411;102;0;30;0;16;23;0;0;7;197;31;0;0;4;1;0;0;0;0;0;0
AL;27;08204;São Brás;120;37;0;1;0;4;9;0;0;1;65;1;2;0;0;0;0;0;0;0;0;0
AL;27;08303;São José da Laje;813;416;0;70;0;28;54;0;0;44;170;7;15;0;6;2;0;0;0;0;0;1
AL;27;08402;São José da Tapera;897;306;0;54;1;74;41;0;0;6;369;35;7;0;3;1;0;0;0;0;0;0
AL;27;08501;São Luís do Quitunde;1325;524;0;194;1;75;65;1;0;11;245;13;60;0;114;21;1;0;0;0;0;0
AL;27;08600;São Miguel dos Campos;5128;2200;0;429;51;228;250;0;0;99;1161;64;130;0;313;194;0;0;0;0;0;9
AL;27;08709;São Miguel dos Milagres;270;112;0;12;0;15;18;0;0;1;92;17;2;0;1;0;0;0;0;0;0;0
AL;27;08808;São Sebastião;1460;283;0;75;6;61;24;0;0;23;738;145;63;0;28;14;0;0;0;0;0;0
AL;27;08907;Satuba;467;270;0;32;17;16;20;0;0;12;62;5;8;0;4;21;0;0;0;0;0;0
AL;27;08956;Senador Rui Palmeira;517;94;0;16;0;37;25;0;0;4;318;16;7;0;0;0;0;0;0;0;0;0
AL;27;09004;Tanque d'Arca;195;52;0;5;0;10;21;0;0;7;92;4;3;0;1;0;0;0;0;0;0;0
AL;27;09103;Taquarana;663;111;0;28;0;20;27;0;0;18;391;52;13;0;2;0;0;0;0;0;0;1
AL;27;09152;Teotônio Vilela;1812;527;0;128;20;101;77;1;0;57;546;84;112;0;93;59;0;0;0;0;0;7
AL;27;09202;Traipu;500;100;0;32;0;44;22;0;0;5;270;21;5;0;1;0;0;0;0;0;0;0
AL;27;09301;União dos Palmares;4762;1738;0;378;20;194;285;0;0;130;1660;154;69;0;106;20;0;0;0;0;0;8
AL;27;09400;Viçosa;1408;602;0;96;2;86;71;0;0;13;456;37;17;0;25;0;2;0;0;0;0;1
AM;13;00029;Alvarães;92;2;0;1;0;1;1;0;0;0;57;29;1;0;0;0;0;0;0;0;0;0
AM;13;00060;Amaturá;53;0;0;1;0;1;2;0;0;0;31;18;0;0;0;0;0;0;0;0;0;0
AM;13;00086;Anamã;12;1;0;0;0;0;1;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0
AM;13;00102;Anori;65;1;0;1;0;1;4;0;0;0;41;17;0;0;0;0;0;0;0;0;0;0
AM;13;00144;Apuí;534;12;0;20;0;22;13;0;0;1;264;199;3;0;0;0;0;0;0;0;0;0
AM;13;00201;Atalaia do Norte;63;0;0;1;0;0;3;0;0;0;34;25;0;0;0;0;0;0;0;0;0;0
AM;13;00300;Autazes;394;27;0;6;0;5;8;1;1;1;229;112;3;0;0;0;0;0;0;0;1;0
AM;13;00409;Barcelos;183;7;0;3;0;17;10;0;0;1;80;65;0;0;0;0;0;0;0;0;0;0
AM;13;00508;Barreirinha;105;0;0;0;0;2;4;0;0;0;73;26;0;0;0;0;0;0;0;0;0;0
AM;13;00607;Benjamin Constant;329;9;0;2;0;6;9;0;0;1;163;138;1;0;0;0;0;0;0;0;0;0
AM;13;00631;Beruri;37;2;0;0;0;0;0;0;0;0;27;8;0;0;0;0;0;0;0;0;0;0
AM;13;00680;Boa Vista do Ramos;40;1;0;1;0;2;1;0;0;0;23;12;0;0;0;0;0;0;0;0;0;0
AM;13;00706;Boca do Acre;416;171;0;16;3;18;10;1;0;2;123;67;0;0;1;4;0;0;0;0;0;0
AM;13;00805;Borba;276;14;0;2;0;7;10;0;0;0;188;55;0;0;0;0;0;0;0;0;0;0
AM;13;00839;Caapiranga;19;1;0;4;0;1;2;0;0;1;6;3;1;0;0;0;0;0;0;0;0;0
AM;13;00904;Canutama;21;0;0;0;0;0;2;0;0;0;14;5;0;0;0;0;0;0;0;0;0;0
AM;13;01001;Carauari;529;8;0;9;0;13;13;0;0;1;345;140;0;0;0;0;0;0;0;0;0;0
AM;13;01100;Careiro;337;32;0;21;0;21;25;0;0;5;175;29;29;0;0;0;0;0;0;0;0;0
AM;13;01159;Careiro da Várzea;71;6;0;8;0;2;20;0;0;6;13;6;9;0;0;0;0;0;0;1;0;0
AM;13;01209;Coari;2976;196;0;57;0;87;79;0;2;3;1750;800;2;0;0;0;0;0;0;0;0;0
AM;13;01308;Codajás;116;8;0;2;0;6;2;0;0;0;83;15;0;0;0;0;0;0;0;0;0;0
AM;13;01407;Eirunepé;219;15;0;11;0;8;9;0;0;0;101;75;0;0;0;0;0;0;0;0;0;0
AM;13;01506;Envira;47;2;0;6;0;2;6;0;0;0;21;9;1;0;0;0;0;0;0;0;0;0
AM;13;01605;Fonte Boa;248;8;0;11;0;6;7;0;0;0;162;52;0;0;1;0;0;0;0;0;0;1
AM;13;01654;Guajará;4;1;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
AM;13;01704;Humaitá;1847;345;0;67;3;56;40;0;0;1;737;585;7;0;0;6;0;0;0;0;0;0
AM;13;01803;Ipixuna;5;1;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AM;13;01852;Iranduba;1074;269;0;83;6;60;96;3;0;5;401;102;24;0;5;19;0;0;0;0;0;1
AM;13;01902;Itacoatiara;7686;1150;0;208;19;207;208;0;2;15;3291;2470;67;0;12;35;0;1;0;0;1;0
AM;13;01951;Itamarati;3;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
AM;13;02009;Itapiranga;65;6;0;1;0;4;4;0;0;0;42;8;0;0;0;0;0;0;0;0;0;0
AM;13;02108;Japurá;19;0;0;3;0;2;2;0;0;0;9;3;0;0;0;0;0;0;0;0;0;0
AM;13;02207;Juruá;27;0;0;4;0;2;1;0;0;0;15;5;0;0;0;0;0;0;0;0;0;0
AM;13;02306;Jutaí;109;0;0;1;0;1;0;0;0;0;94;13;0;0;0;0;0;0;0;0;0;0
AM;13;02405;Lábrea;259;13;0;10;0;8;5;0;0;0;165;57;1;0;0;0;0;0;0;0;0;0
AM;13;02504;Manacapuru;3707;899;0;136;12;189;252;0;1;15;1320;790;60;0;1;27;0;1;0;0;1;3
AM;13;02553;Manaquiri;51;4;0;2;0;5;4;0;0;0;28;8;0;0;0;0;0;0;0;0;0;0
AM;13;02603;Manaus;301375;173169;0;11274;1419;25305;20936;61;311;1769;46841;5741;4529;0;1354;7743;6;67;0;34;33;783
AM;13;02702;Manicoré;329;17;0;6;0;8;6;0;0;1;159;129;3;0;0;0;0;0;0;0;0;0
AM;13;02801;Maraã;52;0;0;0;0;1;5;0;0;0;32;14;0;0;0;0;0;0;0;0;0;0
AM;13;02900;Maués;1580;152;0;22;0;39;62;0;1;0;782;520;2;0;0;0;0;0;0;0;0;0
AM;13;03007;Nhamundá;106;3;0;3;0;1;2;0;0;0;60;37;0;0;0;0;0;0;0;0;0;0
AM;13;03106;Nova Olinda do Norte;177;3;0;5;0;2;2;0;1;1;109;51;2;0;1;0;0;0;0;0;0;0
AM;13;03205;Novo Airão;182;31;0;8;0;9;17;0;0;0;97;18;2;0;0;0;0;0;0;0;0;0
AM;13;03304;Novo Aripuanã;156;6;0;6;0;2;2;0;0;0;94;42;4;0;0;0;0;0;0;0;0;0
AM;13;03403;Parintins;6642;520;0;85;2;80;98;0;1;2;3492;2344;7;0;0;5;0;4;0;0;0;2
AM;13;03502;Pauini;14;2;0;2;0;1;3;0;0;1;4;1;0;0;0;0;0;0;0;0;0;0
AM;13;03536;Presidente Figueiredo;1825;526;0;130;24;179;144;0;1;18;539;156;29;0;6;68;0;0;0;1;0;4
AM;13;03569;Rio Preto da Eva;672;173;0;37;0;65;62;0;0;5;265;47;18;0;0;0;0;0;0;0;0;0
AM;13;03601;Santa Isabel do Rio Negro;47;2;0;5;0;3;4;0;0;2;11;17;3;0;0;0;0;0;0;0;0;0
AM;13;03700;Santo Antônio do Içá;134;0;0;5;0;3;5;0;0;0;99;22;0;0;0;0;0;0;0;0;0;0
AM;13;03809;São Gabriel da Cachoeira;1264;592;0;56;1;74;75;0;0;7;259;188;8;0;3;0;0;1;0;0;0;0
AM;13;03908;São Paulo de Olivença;181;1;0;2;0;2;5;0;0;0;133;38;0;0;0;0;0;0;0;0;0;0
AM;13;03957;São Sebastião do Uatumã;61;1;0;1;0;1;0;0;0;0;44;14;0;0;0;0;0;0;0;0;0;0
AM;13;04005;Silves;74;3;0;5;0;3;7;0;0;2;48;6;0;0;0;0;0;0;0;0;0;0
AM;13;04062;Tabatinga;2301;401;0;28;0;33;82;0;1;2;964;787;0;0;1;0;0;1;0;0;0;1
AM;13;04104;Tapauá;67;0;0;1;0;3;2;0;0;0;46;14;1;0;0;0;0;0;0;0;0;0
AM;13;04203;Tefé;3285;358;0;29;0;61;67;0;0;5;1904;855;1;0;3;0;1;0;0;0;0;1
AM;13;04237;Tonantins;120;1;0;0;0;3;1;0;0;1;85;29;0;0;0;0;0;0;0;0;0;0
AM;13;04260;Uarini;39;0;0;1;0;2;0;0;0;0;26;10;0;0;0;0;0;0;0;0;0;0
AM;13;04302;Urucará;213;1;0;4;0;5;3;0;0;1;138;60;1;0;0;0;0;0;0;0;0;0
AM;13;04401;Urucurituba;101;1;0;2;0;3;9;0;0;0;69;17;0;0;0;0;0;0;0;0;0;0
AP;16;00105;Amapá;156;69;0;6;0;11;9;0;0;1;40;20;0;0;0;0;0;0;0;0;0;0
AP;16;00204;Calçoene;108;18;0;1;0;9;8;0;0;0;64;4;1;0;1;0;0;0;0;0;0;2
AP;16;00212;Cutias;18;6;0;1;0;3;0;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0
AP;16;00238;Ferreira Gomes;63;26;0;1;0;5;5;0;0;0;20;6;0;0;0;0;0;0;0;0;0;0
AP;16;00253;Itaubal;11;3;0;1;0;2;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0
AP;16;00279;Laranjal do Jari;1061;301;0;44;0;30;32;0;0;4;474;170;5;0;0;0;0;0;0;0;0;1
AP;16;00303;Macapá;55373;26798;0;1885;108;5252;2903;17;51;157;14289;2875;410;0;305;193;20;1;0;2;5;102
AP;16;00402;Mazagão;244;115;0;32;0;21;10;0;0;1;43;13;6;0;0;3;0;0;0;0;0;0
AP;16;00501;Oiapoque;873;280;0;41;3;61;53;0;2;3;376;44;2;0;1;4;0;0;0;0;0;3
AP;16;00154;Pedra Branca do Amapari;63;14;0;5;0;26;6;0;0;0;9;1;1;0;0;0;0;0;0;0;0;1
AP;16;00535;Porto Grande;389;134;0;15;2;25;25;0;1;1;153;23;6;0;1;3;0;0;0;0;0;0
AP;16;00550;Pracuúba;7;1;0;2;0;1;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0
AP;16;00600;Santana;7229;2814;0;395;57;595;513;0;3;20;1917;660;32;0;62;135;18;0;0;1;1;6
AP;16;00055;Serra do Navio;90;53;0;0;0;7;15;0;0;1;12;2;0;0;0;0;0;0;0;0;0;0
AP;16;00709;Tartarugalzinho;66;30;0;6;0;4;8;0;0;0;17;1;0;0;0;0;0;0;0;0;0;0
AP;16;00808;Vitória do Jari;43;12;0;0;0;1;0;0;0;0;15;14;1;0;0;0;0;0;0;0;0;0
BA;29;00108;Abaíra;605;252;0;38;0;53;54;0;0;6;183;7;12;0;0;0;0;0;0;0;0;0
BA;29;00207;Abaré;495;137;0;23;0;40;23;0;0;3;253;3;13;0;0;0;0;0;0;0;0;0
BA;29;00306;Acajutiba;706;260;0;30;1;23;22;0;0;6;295;56;10;0;3;0;0;0;0;0;0;0
BA;29;00355;Adustina;528;78;0;9;0;6;6;0;0;5;358;65;1;0;0;0;0;0;0;0;0;0
BA;29;00405;Água Fria;356;128;0;8;0;12;24;0;0;6;149;11;15;0;3;0;0;0;0;0;0;0
BA;29;00603;Aiquara;128;70;0;6;0;9;10;0;0;2;28;2;1;0;0;0;0;0;0;0;0;0
BA;29;00702;Alagoinhas;19236;10499;0;849;69;953;973;10;0;112;4221;837;276;0;318;89;1;1;0;0;3;25
BA;29;00801;Alcobaça;950;353;0;20;2;88;50;0;0;0;306;110;4;0;16;1;0;0;0;0;0;0
BA;29;00900;Almadina;171;97;0;10;0;16;15;0;0;1;28;1;2;0;1;0;0;0;0;0;0;0
BA;29;01007;Amargosa;3207;1512;0;181;4;216;199;0;0;25;900;111;38;0;17;3;0;0;0;0;0;1
BA;29;01106;Amélia Rodrigues;1626;787;0;118;11;55;184;0;0;27;306;57;20;0;35;26;0;0;0;0;0;0
BA;29;01155;América Dourada;372;169;0;17;0;22;22;0;0;5;123;12;2;0;0;0;0;0;0;0;0;0
BA;29;01205;Anagé;639;272;0;39;1;42;35;0;0;15;200;9;22;0;2;2;0;0;0;0;0;0
BA;29;01304;Andaraí;265;84;0;13;0;13;19;0;0;4;112;14;3;0;2;0;0;0;0;0;0;1
BA;29;01353;Andorinha;755;278;0;41;4;61;37;0;0;4;292;6;22;0;3;7;0;0;0;0;0;0
BA;29;01403;Angical;394;114;0;15;0;28;21;0;0;6;181;18;11;0;0;0;0;0;0;0;0;0
BA;29;01502;Anguera;281;102;0;11;1;9;37;0;0;3;99;8;7;0;4;0;0;0;0;0;0;0
BA;29;01601;Antas;572;156;0;19;0;27;29;0;0;5;285;38;6;0;6;0;0;0;0;0;0;1
BA;29;01700;Antônio Cardoso;212;86;0;0;1;9;14;0;0;18;73;4;6;0;0;1;0;0;0;0;0;0
BA;29;01809;Antônio Gonçalves;355;153;0;14;0;29;19;0;0;4;125;5;6;0;0;0;0;0;0;0;0;0
