"NOME_CATMETROPOL";"tipo";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024"
"Região Metropolitana do Médio Sertão";"Total";11,5668782441479;7,85377695273454;14,1023833027782;10,4423374128065;5,42457467944154;9,35847644003556;7,25105799528022;13,7951063675307;8,46841633557511;13,3832033753848;17,4060768095357;26,3757010383697;24,2320181117027;27,3005726461579;27,8814110649371;21,8469258727185;23,1114632857898;19,7623251034228;16,7199475662444;14,663049781054;15,9661517582725;21,9020249417605;18,9697327375432;18,0585653164416;0
"Região Metropolitana do Extremo Oeste";"Total";12,6877241626876;15,3169514890265;14,7830353660531;21,5518607496244;17,3933769885622;20,8019137760674;29,5186492266114;31,6442084953947;21,7424325910129;19,5992255336335;22,1212121212121;33,2775681963256;26,8829383957833;26,3734179653353;24,2514580449776;23,0235873700865;21,8010623598766;20,2890453857124;20,9142163649325;12,35417659413;17,6240438956187;22,0001349341609;21,3374908248789;18,4954770151663;0
"Região Metropolitana do Contestado";"Total";25,1802629416949;23,4129796496912;27,7375733585822;27,2402528390741;28,0667463573805;28,9332221233393;28,5987594055403;31,6472277238098;26,7900633219679;26,4773770014674;25,3848706171122;30,2332334841017;30,2901919170722;23,5314994194278;28,9432271889993;23,4313385580773;24,425341765441;23,9029577557569;23,2743653512271;24,6380815147194;24,3186146928986;25,4825057058654;22,4369909955349;21,324759686362;0
"Região Metropolitana do Cariri";"Total";20,2702160283221;17,9793218041756;21,0177249480395;22,2515926193769;31,6593012233526;28,2240993488297;27,0645760785234;28,7365378589982;30,0930722864428;26,9486458751617;27,6361523389751;38,6225106036347;39,3330096191834;40,2723503011894;35,2417533450015;34,8345862004554;25,4135129667434;13,4592409320441;17,8359685426362;14,441428519852;9,62548698438387;13,9507570718983;15,3159668164579;14,1360130297164;0
"Região Metropolitana do Alto Vale do Itajaí";"Total";43,9284336023779;42,2834716782844;35,5675476789109;44,3935796294562;47,2769296664754;47,8767274848625;52,0785344299203;42,0665586438988;46,5907938094361;44,3488728305389;42,3124888651345;46,7787145798572;39,4911492290084;27,6298870362695;36,8324125230203;39,2605126102682;34,4177209961865;33,0773532661329;28,7939403999309;34,9203044781933;28,9616740513387;25,7493727716889;25,4996643082167;28,7457078867482;0
"Região Metropolitana do Agreste";"Total";17,8551106820652;14,7984009938295;17,7778121310379;17,4439445550932;26,2051049052563;28,7699357907342;31,4761771627374;38,7730484232294;30,3848505138133;41,3841460769998;46,89024955427;45,712757653725;47,7277294519565;44,2641727163907;43,8698709951606;40,0807755544792;39,3941452149698;31,2841906610772;32,8065956715905;34,3934854289689;37,8565033891802;38,2404628285706;33,9737293297142;38,1517886252176;0
"Região Metropolitana de Umuarama";"Total";22,4410318731702;26,5501255890809;23,9681364773889;29,1863763690012;31,9803466233478;31,2539067383423;33,4838868095809;40,2812110528889;36,0267799063971;33,6052810200035;38,0701760244718;36,6408959032147;45,5244785453434;41,7524465327805;30,7163631825992;37,9375974342707;34,944263899081;27,2256148715173;27,1667044869808;30,9119995920891;26,6939538194599;25,6699541109956;25,2007609400499;28,7951211971496;0
"Região Metropolitana de Tubarão";"Total";24,9544811778515;24,9256789207789;32,4973295018581;36,3168736530012;45,7084962487008;41,1327321626325;37,2368548217463;43,7587921398637;29,7891777335826;30,3853025166345;35,6020531451751;38,4138958092667;37,602612275594;27,3524442895069;23,9170874302418;20,5450766884497;27,9384310090474;23,5575529138881;22,1380176692271;20,4259838941117;18,9976341612924;22,6213636157988;22,4585442420982;19,0717605166274;0
"Região Metropolitana de Toledo";"Total";23,589224690469;26,9918093819806;27,288175537391;32,5433058419883;30,9610942889165;30,3244092928843;36,1825828797625;41,70827703695;36,1512477829118;32,20981755239;35,6883956950873;36,5172502510561;40,3642114974848;32,4327745052024;35,5423607445079;30,3174784149919;31,8661211734956;27,7864167758579;24,5703979897868;21,8415707855183;30,8632756886991;36,7785904173259;31,0567167316867;25,2849236301658;0
"Região Metropolitana de São Paulo";"Total";9,36801052035971;15,0540018876803;9,88538983426312;13,9947276326461;12,7775015592839;13,275969052974;12,8522384899794;14,0398172129199;13,3971837264185;12,4082722016932;12,3399872231092;12,6572961644357;11,8407002398706;10,1708226486748;11,0627056703149;9,27893126436083;8,39808465297575;6,89989689422365;4,86294717499624;6,71277362144061;7,07961626835527;6,8303953864625;5,10324176439037;5,02711518001333;0
"Região Metropolitana de São José do Rio Preto";"Total";32,2004545946531;31,3382633556109;30,8086755141524;28,9006575220705;25,844930417495;28,1935960260455;25,186832324061;28,9508651854711;27,3632965396137;27,5222236074813;29,400106887838;27,9511456431594;25,0170677190981;22,1760035481606;28,2820171843755;22,1938755890441;21,9922831038297;23,7412548548168;19,1903996827187;21,3312607514306;17,7873201518828;16,4893286043183;19,9774069943579;22,051988067649;0
"Região Metropolitana de Sousa";"Total";1,88097208637424;0,939902626087937;3,75132468652993;9,36583903869028;9,34020772621983;8,39340837662156;31,6603035664401;19,1649555099247;29,2656970556935;19,4119930822716;23,169395011451;20,4157716274033;26,5298903431199;25,9630113631446;21,5344594419991;31,7280647595527;26,4683532415195;13,6049794224686;24,7687537900464;22,1466963091679;22,0788043478261;15,240030480061;22,0530508190503;21,6840717482566;0
"Região Metropolitana de Sorocaba";"Total";18,3382661605971;23,8176829283112;27,3861282995362;25,4974935262098;24,6461398194039;20,8717813516126;24,6804446996729;30,897203288149;26,7587884014606;23,3654084862947;25,0646389783461;26,6417728196828;22,4409943086709;24,8542873645704;21,6542673738416;19,2656557902097;16,8844878484905;17,7649576394346;17,7822220230697;16,699428021267;16,5216026877602;16,3067011863239;16,8312619997471;17,0551526639201;0
"Região Metropolitana de Sobral";"Total";23,6328989855267;26,4222769152481;24,8687149151929;24,5334476639632;31,2705574961317;31,7141618563052;27,60893182614;35,088678660615;29,38726448759;29,3019146833206;45,1719247800583;39,792733631743;47,1010477319034;50,7562259926184;67,7862101704191;62,7696005795383;62,1340173525595;55,0263862689877;57,9250324945304;53,6667236163734;58,1261797517153;51,422456325657;59,337487646638;63,4540847051406;0
"Região Metropolitana de Santarém";"Total";2,88671102579276;3,57047219494778;6,74098304820158;14,4339768774731;14,8775027938566;11,3322619194791;13,2773641368181;13,9376707364665;20,4554279691574;6,56675975336633;9,00616922591975;13,0785253803139;1,58228849549681;0,62402106695122;2,78822501595484;0,923071242638507;7,94766766521978;20,352554853173;10,7055874245033;25,708839999409;27,3125346913243;11,3847007137332;18,7395259435351;15,7395796242111;0
"Região Metropolitana de Salvador";"Total";4,51879192501498;6,63093920811501;6,49627253162525;6,30181108570767;5,33259325188313;17,5118928908951;16,7638104340347;13,5948691237594;6,15857542149395;5,79409643652723;17,0678401879365;15,7942775946812;16,9106169575055;13,3352726973163;13,8525214140082;10,8770218612962;9,05991919355175;9,11535027476804;6,48795637836633;7,02431456305837;6,77183905461084;5,82259311694201;7,5548561619808;7,67190828489376;0
"Região Metropolitana de Ribeirão Preto";"Total";20,9432407601326;19,6748838092978;22,5439514355825;20,1862252417044;19,4068885212875;19,3203439021215;18,5489226109988;18,9684458114451;17,3138314750281;19,6175466993307;22,3010442447424;20,4355791292478;19,0682005974703;17,0652700035992;18,784830206007;16,4641955387498;14,5551215081993;15,6649254575886;14,0383523086041;12,9034583011958;14,1542002301496;14,0168623994247;16,443067244864;15,8182418352503;0
"Região Metropolitana de Recife";"Total";20,3741350355723;18,4542866650506;19,9099439952543;18,9255481629236;19,2577922968268;18,5875620036892;17,4702238273009;18,1777527267996;18,0077771087388;19,6343656587515;23,6008374910278;21,3037978054398;19,2849400644363;16,5572394651001;19,2680656122653;19,0837890748245;18,0689747582513;16,7435803877198;15,797108776929;14,1756485359205;14,0417150774469;12,2557255982573;13,2815522727017;17,5751500397068;0
"Região Metropolitana de Porto Velho";"Total";34,7933104828506;24,1518759829252;35,8959349234312;34,1616169832039;31,891758868169;26,8805505136745;48,2024502912231;45,0682628774791;45,9210964544877;48,9539832557396;59,3344724362377;55,0409627563462;59,3327119580226;43,1132066185662;40,572967584131;36,0597681167122;26,6821908504342;24,2334340611931;24,1973624874889;19,9555225560328;21,5265499998236;17,5037260406918;30,4509222279303;27,7946328955352;0
"Região Metropolitana de Porto Alegre";"Total";18,2654629964452;17,0350263548763;19,7969363278147;19,2069311175596;18,2960959287488;16,7401670955373;15,3026768908026;14,8865200576009;16,0121088531388;15,2923853342884;15,4263500908468;14,1932483581497;13,293239024232;13,6233810388598;13,1591731700024;12,5618524482463;11,528186181376;11,7166117329172;10,839586168688;10,5512133549794;9,03042772827214;10,0129963674948;11,5454046676777;11,385378193678;0
"Região Metropolitana de Piracicaba";"Total";24,4534650559984;19,2024886425281;25,276983770759;20,3110379638107;20,7967794272552;22,6537169067567;19,0095722628574;17,5383133110529;18,2130651787321;14,7864760725965;15,3474273874842;15,7190721871474;16,5873487650256;14,1292588282271;18,0584403594644;15,4192700651632;16,0190686739468;15,6230841945806;13,7566558417215;12,987717883506;14,2850279454863;16,0086090742132;17,247917083601;15,2886180125833;0
"Região Metropolitana de Patos";"Total";10,3106956282651;9,24799221221708;8,23507755505391;9,16126232551412;16,7138634334096;14,7252319224028;12,7580552943567;8,85491914060679;13,6022960675762;27,4750022520494;25,9399830707479;23,5367603459904;22,9657315260954;21,1057662712267;24,9064914181844;24,3236082335414;27,1762574411181;24,8831991213657;28,9177010859244;17,6240994515036;20,1169350351404;18,3282895017263;26,9223693479851;23,8057451198223;0
"Região Metropolitana de Palmeira dos Índios";"Total";18,4105553850875;9,3292284728053;12,5616304996389;15,8740237475395;16,2490656787235;9,87881981032666;6,67356268143748;11,8294197669604;5,74613572372579;8,5704490915324;14,5488404574155;20,2886789171642;25,9777745706451;19,4217856944676;27,6472214542438;33,0669605952053;32,9634106142182;16,4338537387017;16,6861338227933;8,33541718763024;13,8600138600139;19,3594778472261;6,0556514367033;12,0297133920784;0
"Região Metropolitana de Palmas";"Total";33,9894428790418;31,0068505760491;36,7196300652863;33,5377539287083;33,560387366505;32,7971138539809;29,5206362082155;44,8101318066443;36,0492329524322;43,9566632384226;43,7399398138428;49,4821521306721;37,7324027609544;31,9637622261391;39,8444722510112;42,8325729636406;39,2611991491969;35,8324905277129;31,0736361193228;35,4877711616468;36,1095051172037;35,1241318751497;35,5414825644795;35,8827047323993;0
"Região Metropolitana de Natal";"Total";17,020815356332;15,8370065238517;12,5154309574874;12,2042172350668;11,1337112652426;11,5851057667497;10,6192889058666;10,1702499847446;12,051228677542;11,6771737203043;15,1572725651252;14,686096860029;13,5451138236481;13,6218636150199;13,9573113049052;11,1630707757824;11,4033203192678;13,7578298237379;13,7114350237634;10,9027137226139;9,62590189182693;8,55886862682969;9,94985143955367;9,76050402477254;0
"Região Metropolitana de Maringá";"Total";28,1956714782958;22,1157976802278;25,4156318686922;24,7365556819868;33,7541855190044;26,4197283048276;25,131431576409;31,1441063131637;34,4919538097667;28,4119037266947;39,195556535057;29,2580059288865;35,3826103350009;27,585088886739;31,4020430711974;24,6659237068921;23,3909551601711;22,2725230889737;21,4609743282345;23,4005652699048;23,0128522562837;20,7342794837879;22,7745239948393;21,842946912442;0
"Região Metropolitana de Manaus";"Total";17,2120430984923;13,4699485447966;14,3723559253603;15,3627509494662;16,0432179609996;16,4510170965949;18,8099750221029;15,2155287026915;15,2733019835371;14,2144158411043;18,9084914959286;20,0632771739517;16,8133014230883;15,5465603029687;15,294049283157;14,8183308299335;13,6249487604606;12,8217542685916;13,111693768601;12,2154582702015;12,0131637824052;11,783876476057;14,5704731139233;13,545230912324;0
"Região Metropolitana de Maceió";"Total";28,9982867338756;32,5022592445781;29,6508494068409;23,7209743646035;25,275906235351;23,9850923426055;23,0062539097707;21,7994764609605;21,8412702746284;20,0452956302098;25,0195676686327;27,2559526248068;24,7387128588354;19,866003411254;22,9087525556596;18,9849730825761;18,2985018391153;15,7915273089934;14,6498339036119;16,0269934831302;19,0057309588738;14,3028361682778;15,5965852187124;15,4727147616697;0
"Região Metropolitana de Macapá";"Total";23,6870330793409;27,4872108116363;27,5391326156767;26,1243566877166;23,9026258078739;21,1574175982698;21,8786765464715;19,3284797373104;17,0512795919629;19,441465510213;20,910051926629;23,5158466463368;20,8273284302331;16,4633239628106;18,3874867948355;14,1166065718756;13,5150918525687;12,447507550396;9,14177634171329;10,8304980636617;9,11783433198947;11,9468425241886;14,4984497139613;12,3168697840553;0
"Região Metropolitana de Londrina";"Total";26,5303438020435;23,8559583828958;25,978995058556;24,822695035461;28,7542987151866;27,3507673755074;29,6678530397785;30,1858081216364;28,5120153461137;30,6542026212838;32,8979603264598;35,9167604272705;38,9943783104602;26,4735359189153;30,265719902475;27,2194285406392;24,6895610140777;22,2050227213123;23,9652503869389;19,5218145031788;21,7603983936545;20,6939366765538;21,1254539676358;24,8399404564046;0
"Região Metropolitana de Lages";"Total";22,0587392714314;23,3875429960013;25,4417680332665;16,2909450433395;20,5092388578017;26,1373172107356;26,2229166439037;27,5935858991145;25,0852079072938;18,4650643697575;31,3808725023678;30,2275909465513;36,7732997337499;34,4871093914287;38,1197970681391;35,3055894912633;29,4119294785965;28,0025762370138;25,2951807059604;29,5173491733737;33,178500331785;31,2166038584847;26,2064627895814;29,3345936343932;0
"Região Metropolitana de Jundiaí";"Total";16,7203614356068;17,0072322834314;20,5368396122512;24,2364698687001;23,6739826066779;21,672702232442;25,7820556892403;20,8061523636102;24,0567137025538;18,1214852488139;20,6089958266783;19,072403080405;18,558959581935;20,7604720611955;21,7983937472752;15,6870879708557;16,0066177760533;19,4861724096044;15,0322510112605;14,9631195896671;13,9314572304263;19,1559184005766;17,6617083494837;16,1682239729397;0
"Região Metropolitana de João Pessoa";"Total";19,4724296902558;21,1380061350308;24,3127465725918;20,9264406546488;19,6935126755888;22,114842376461;19,8371901118401;20,5693863252149;23,1511690893456;24,2954324586978;26,3778536729648;21,3722342191697;24,0888498208128;22,562162436125;20,0982473359733;21,2930546362237;21,918067425652;19,3413490746958;16,8974537748043;18,9298975829963;16,9738099537832;17,3612178049275;16,6375318183212;16,6095140488186;0
"Região Metropolitana de Joinville";"Total";23,7795049394341;31,312654518603;29,9507340986052;29,5211578288013;24,0488465193975;28,0511630660626;30,0977763541928;27,0093537656725;28,2691614085562;27,5155394008766;22,8925775837487;25,9186920052737;26,7922022928897;22,1944130267411;29,7511397402392;27,7206343648327;19,7643135554443;15,7009963639798;17,6093294460641;17,4789189288642;17,8101259073805;18,3611960751824;17,1862684998686;13,4772176655549;0
"Região Metropolitana de Jaraguá do Sul";"Total";38,1322706424482;42,1418463331391;41,6761962847196;41,1594059160447;47,6538724669136;39,5149766356214;33,1407586546643;34,3766962185634;35,8327001450577;38,5439697747507;39,5228224134732;39,5721459579031;37,7009421348839;31,2809359256029;26,5998554980823;26,3524054475693;19,9339430370393;26,9116524090975;15,8263845613619;17,7644562299948;17,7320684457842;15,5330636793479;17,7875324471725;17,1561001567312;0
"Região Metropolitana de Itabaiana";"Total";1,55969741870077;3,12163448781782;7,79648066862618;4,67741432536094;16,3668672257381;21,040491256507;8,57084976079537;12,9077324910405;12,5549278091651;14,7036119422736;9,84908176253106;12,0949148442402;12,8238009746089;21,4658988289982;16,9757984160842;19,8733990872957;18,35266480693;18,3064350780586;11,0120030833609;12,4449129588147;14,6174254328585;16,7835433708652;17,2203379678504;12,5478849432762;0
"Região Metropolitana de Gurupi";"Total";29,5546483920424;22,5090948910438;32,551887105233;28,6556899454348;34,1646737273659;29,5190137176593;33,7849445125233;42,1348314606742;46,6155411666392;44,0342111948514;47,8767230053221;49,1824114854746;64,2021104386047;44,500482088556;48,8984699511015;45,4113643244146;47,1656551102173;49,9343646238192;37,1233526512261;31,7543239658078;33,0738309672823;51,0637437307879;45,6690516060283;42,7200856460512;0
"Região Metropolitana de Guarabira";"Total";4,96041998222516;7,0069286158843;1,65488252402683;4,9575919323454;7,41436409470614;9,45848137912883;8,21129299125087;10,2843837802927;9,60130577758575;6,38297023541192;16,3698941277097;12,6728204792779;12,6597786580635;16,0572924193522;18,034698760415;13,20438385544;20,3756307456282;15,1596752637983;17,9755532475833;15,571535233593;16,3597550026934;14,7544382945464;16,0379647411514;14,5851142703189;0
"Região Metropolitana de Goiânia";"Total";33,9740356006712;30,706124036053;36,4856936387112;36,1466213274634;37,4165995672468;34,8245299431513;30,0876556927344;32,4150971040438;33,6644838298728;33,0163700833275;38,6893889187716;33,4093444896734;33,8246146935196;29,3277069473512;29,6141502098296;24,2165652838239;24,4641519033151;21,5184076378348;20,0681383301442;19,2845508172785;19,5490534340794;22,9653753373387;22,145873639336;22,7198559148047;0
"Região Metropolitana de Fortaleza";"Total";18,0049504137348;20,5183625418259;23,9707884083336;21,9609815635027;22,0818123970568;22,8288008827512;21,7280869344347;22,2493578213781;18,1095021228361;15,3105462691848;21,9715716730309;23,0888739365975;24,8687793112654;22,9224691562461;26,3546038530887;20,9269326361035;17,1426595206574;12,2416421175672;10,7491784731749;7,28159181928989;5,87302519527809;5,4942471154003;7,88552471126306;7,48463722261773;0
"Região Metropolitana de Florianópolis";"Total";31,9688787252624;31,2645060745026;32,4885530439904;29,7493048960491;26,6352159206249;32,4564034448777;33,3114399655572;28,6067046033399;29,6777781928516;28,3413650920327;26,3773261689749;24,3361108947901;27,2597780055825;20,3437917528834;22,6679451867497;19,0815923588824;18,7481284420392;15,95459680089;16,0511350505527;15,7874986154942;14,6420625785486;12,6554903201519;13,9292086661788;12,632705506795;0
"Região Metropolitana de Feira de Santana";"Total";11,6587884118501;5,0563189660839;5,3316805123745;3,9470827769043;4,32316109539295;8,36389574482859;15,0966183574879;18,7453874538745;14,8359190563779;16,3425860792431;21,9702896367034;21,1632435610097;23,1444753846131;18,4236455891063;16,0894519445928;6,96970590521736;6,25519880219597;8,71821155136612;6,93419045365921;5,66667026455255;14,1960419827853;19,6829711710969;25,6807413263632;26,7041132150189;0
"Região Metropolitana de Esperança";"Total";4,00198498455234;2,40023042212052;12,7877237851662;5,59020595915955;15,1484951166035;7,96558865700175;12,7332776252437;12,2415877339291;11,9093696966088;13,3137079416268;17,1532982809412;20,0305651586866;18,4534530101273;10,8130708400314;18,6278443285379;19,2313171315422;15,5823918971562;22,5441018993406;9,92112704003175;11,9925223096187;14,0496796673036;13,992569945359;13,1229768743985;19,3687230989957;0
"Região Metropolitana de Curitiba";"Total";25,023130400722;23,8030667608655;24,5034912398327;25,3283246157544;26,5029332129249;26,9291522140184;22,6276673231409;25,654062115752;25,1692275524784;22,8432760653097;23,3572675533123;22,3323583277579;20,420889443861;17,6973708762502;18,3444904947561;13,6462648346033;14,9241328315659;14,2764126230361;13,4162206810627;12,9686781797886;12,2364195370139;15,1938665013831;15,3359672248472;13,0335524421378;0
"Região Metropolitana de Chapecó";"Total";27,0965993767782;24,5139148722051;30,816013121;22,6816230969488;30,3332963415085;33,6330247056501;33,9688642835461;35,2314264323777;41,982419272289;33,6651532933404;38,4978906844326;44,0990652369125;29,6806498023178;27,3663101018902;30,305260560301;26,759948278372;27,105608107965;27,0270836519666;25,9826103585392;24,4833801055049;21,3889799901;24,6129015988299;22,419597717685;24,4851320836847;0
"Região Metropolitana de Central";"Total";52,4466355483296;25,0789988463661;48,4050534875841;42,0619713043885;21,6085396948874;21,0031084600521;20,2782171391491;29,3574903539675;20,0746778014213;19,6193839513439;51,6719568908245;28,8694020425102;28,2615607446921;30,5519722995451;29,9760191846523;9,81001275301658;16,0621928105625;9,47388366070865;15,0765890724882;5,90388475616956;28,9192862720148;22,6808800181447;12,911555842479;18,6915887850467;0
"Região Metropolitana de Cascavel";"Total";39,4330502128942;36,6723468545228;38,7618844373212;45,8040666233112;50,376762921002;43,820193946493;46,5699070690195;42,8715221254334;40,9196799351767;40,7999196060697;49,5717776808192;41,750167000668;47,1902557185273;38,9939559368298;32,1405199019521;29,6184034141941;29,2353522286701;31,7089611043073;24,4831493301296;26,0165299227799;27,9087365583845;27,5482606437731;22,510773012799;27,1982789630963;0
"Região Metropolitana de Campo Mourão";"Total";23,6525270706057;25,1891382092866;26,3262203238421;30,8311232706134;40,5263513389047;39,5532661031624;31,5963752638297;35,3239538675201;37,1329802753145;33,1102334271457;39,5061728395062;37,8177365184271;49,661997435635;38,6614922750238;43,7125766070239;34,9670897978373;38,847866457516;43,3290888511602;30,2879780957342;28,8874090426713;32,9675361345564;29,4150991380763;28,368296527662;35,9043554299547;0
"Região Metropolitana de Campinas";"Total";18,4833515682528;18,6193909084888;18,0165163656152;16,9605084784499;18,871856620201;18,9420075881456;17,9003782798367;21,6213764349677;20,2131154347349;16,8093365089091;18,0853328662476;18,3877236103645;15,0425412097886;14,0550746775289;14,7251501638091;12,927491959908;12,6136505884667;11,9948775559743;10,6374961504979;10,6894053903394;11,3789812059178;12,4150875323503;12,8672960211112;13,0789477986496;0
"Região Metropolitana de Campina Grande";"Total";18,4131739177391;21,463946727188;46,8091200933388;32,9791259490177;34,6099018586545;33,5141167584194;40,7133107185815;45,8048542928854;43,8959748219314;32,4461426971474;35,6408001359631;34,3059930435982;47,037072726174;52,4773621591962;48,5115976010539;48,3866137723749;43,4157710531224;37,1048258099921;38,2635259211865;32,3184507128014;34,9829749521899;34,5319373965397;33,9155242557384;30,450304503045;0
